GeneID	ACF001	ACF002	ACF004	ACF005	ACF006	ACF007	ALI001	ALI002	ALI003	ALI004	ALI006	ALI007
ACADVL	24.057428	54.9401154	45.02703287	32.82433854	17.02079343	86.28373111	20.65911593	13.52442033	33.65438481	28.86997295	57.04667765	23.04944644
ACAN	0	1.481616094	0	2.086923909	1.135986839	0	0	0.928229753	3.760646143	1.265219557	0	0.672321099
ACAP1	60.71048977	81.28192138	73.19486564	33.17663279	30.17174401	54.07833407	83.35021288	105.9144983	46.73984211	75.43483167	32.01819008	75.70190408
ACAP2	0	2.039912821	2.979864339	3.337262928	3.357333412	0	0	6.696389963	1.113209364	5.440461709	2.211334701	2.299040797
ACAP3	11.5849325	15.35887924	13.8067368	13.47300339	2.012795771	7.74313983	23.66953942	3.372465088	38.44658111	8.219847086	21.01807827	19.38808521
ACAT1	9.867063575	13.16768697	11.43053039	18.79944315	2.811275194	10.34596039	25.33219525	4.737025798	22.64017154	12.13418936	15.9804828	11.55158307
ACAT2	18.57273569	6.982212799	23.78073096	33.19326132	1.813671203	28.98186676	12.97671759	16.90794793	9.017692423	1.367383937	11.55734581	15.74321477
ACBD3	4.594741711	9.692656232	1.487931268	23.73556328	10.82915701	0	0.045349885	8.707935381	0	8.897776317	9.950067221	1.645331022
ACBD4	16.14364322	23.40031891	20.08848084	14.53905208	7.717126106	44.00728818	25.63582002	9.592525268	6.405606238	4.671660172	0.106833367	20.15671854
ACBD5	0.862168714	0.979372161	3.857899004	7.940050121	0.867684565	0	2.750056551	0.527476571	9.63031517	4.69544378	1.616244997	0.850559335
ACBD6	6.373580007	0	0	0	0	27.10566479	0	0	0	1.892802907	9.695921362	0
ACBD7	0	0	2.642118732	1.883173956	0.731705865	0	0	0	2.497984092	0	0	0.687053541
ACCS	23.47084911	9.796561876	22.84156929	17.0363835	0	0.267876854	61.6780344	3.723516102	41.74237178	1.720430765	32.24735435	26.99312055
ACCSL	0	0	0	0	0	0.079958297	16.43372673	0	0	0	0	0
ACD	12.97388786	15.11990409	0	29.35255867	31.92713188	31.55604894	0	5.54151669	0	12.39256223	0	16.95995767
ACE	3.471302887	4.905038449	6.443206953	33.77425601	4.652310761	9.108069091	0.032536192	1.517564638	12.28255108	0.706766056	8.978066314	5.467299874
ACE2	6.156872901	3.936784075	4.699675366	1.005337932	2.329091541	0.456448562	8.205781661	0.706272629	1.680280717	0.549156517	16.3199163	4.005298153
ACE3P	0	0.090429315	1.421507841	0.799170578	0.915490201	0.011374402	4.814535019	0.434520885	0	0.327626004	0	0.012064876
ACER2	0	4.889235048	0	0.114027171	0	0	7.424796925	0.40943407	0	0	0	0.798747885
ACER3	0	3.569050834	3.325121077	0	0.491820759	0	1.990040184	0.075279936	5.228997588	2.246645783	2.281855515	1.196301112
ACHE	9.610165431	10.17273222	26.01112176	15.85799043	5.264007552	11.95886252	39.85767159	0	25.12366297	2.298703264	6.108361235	13.36342759
ACIN1	10.29332057	8.165826827	26.42990143	41.45511958	5.121088867	12.45498157	23.7816171	12.38993667	16.48519144	17.2248209	22.17824757	26.21846466
ACKR2	0	3.387474007	0	3.335140662	0	0	0	0	0	0	0	0
ACKR3	0	0.916906531	0	0	0.879403982	11.97131213	0	0	0	1.616087863	0.206961073	1.174383481
ACKR4	0.098957604	0	0	0	0	0	0	1.229011998	3.020887461	0.406535021	0	3.200405701
ACLY	12.85367759	25.19142919	15.5438086	0	13.85013933	0	7.072248722	26.02402264	8.72921447	29.63147645	20.17370885	22.98577174
ACMSD	0	1.306439487	0	0	0	0	0	0	0	0	0	0
ACO1	19.66573363	0	0	22.09658943	2.978489328	17.35682261	0	3.799156557	5.519944832	6.537035248	7.089759543	3.324109952
ACO2	19.82950079	16.91179738	5.529238514	0	29.46243964	0	31.73284137	16.84800773	10.05823639	17.97890377	30.72556474	3.097297185
ACOT11	0	2.303479048	13.51906204	3.214268586	0	0	22.10860337	0	6.219045904	3.490160453	9.372486911	3.590850089
ACOT12	0	2.488070238	0	5.771520672	0	6.586069073	0	2.491076042	0	0	0	2.601122296
ACOT13	8.018740636	3.87844578	4.784631249	13.15627079	0.368194142	0.496669286	21.81381043	0.763952899	16.52037091	2.165226797	0	8.007652007
ACOT2	0	8.411048011	0	0.396371009	8.619728504	24.37671838	14.99490494	13.79921999	0	20.12306459	24.09840077	8.41637369
ACOT4	0	0	14.39414601	0	9.20727078	0.356676717	0	0.033726826	0	8.677064888	0	6.715330911
ACOT6	0	14.05858811	9.623229347	0	0	0	0	0	0	0	0	0
ACOT7	36.09348382	4.785916824	11.96498113	11.7198453	36.41566823	65.2238213	0.716553302	20.4006751	0	9.477258524	80.89901959	51.99428339
ACOT8	9.812942459	40.40757234	79.58585061	46.4674811	46.0188518	145.1644859	139.5655774	29.01729434	53.74060917	31.54140247	73.67515864	17.29216797
ACOT9	0	8.729633257	3.392649259	2.525587484	5.078306017	0	24.43614861	1.872853553	4.974942889	2.191095629	0	0
ACOX1	6.445342498	1.689925268	6.030809002	4.453158559	4.58830926	8.102385809	6.70943331	6.952099058	6.048653259	6.249150783	6.983795917	9.29052706
ACOX2	0	0	0	0	0	0	0	1.024151341	0	0	0	0
ACOX3	24.50483722	9.196594433	0	19.75463277	3.343470204	4.226015906	0	0	19.77286264	3.909143723	1.561329325	1.37113384
ACOXL	5.229365143	6.663163238	6.706036623	0	0	0	0	0	0	0	0	0
ACP1	17.84389809	24.2987671	12.32074181	7.783511023	15.17247338	0	0	32.48014094	0.753419426	17.50687925	14.28290723	3.407665314
ACP2	10.36454	8.612811455	26.6582459	25.2865992	3.287984906	0.132114481	12.69601207	11.04341518	10.22183482	20.92969495	18.76882342	9.459071217
ACP5	64.37629445	37.78532087	77.81385043	88.3976046	8.636168769	76.83941538	58.1870982	24.64337935	35.01506991	37.04267573	40.48151416	31.47798046
ACP6	3.01995837	0	7.858636668	0	0.0852409	27.84919183	0	7.4891462	0	1.754456447	9.388454829	6.488501211
ACPL2	0	0	0	0	0	0	0	0	0	0.754158744	0	0
ACPP	0	0	1.765568822	0	1.149044159	0	0.150673195	3.060748759	0.065379049	0	0	0
ACPT	0	0	0	8.114129471	5.205833278	0	0	0	11.24927357	0.588726291	0	0
ACR	0	0	0	0	1.968629261	0	0	0	0	0	0	0
ACRBP	4.210997577	17.99431498	0	0	90.29569477	0	0	16.37256792	0	6.247045045	0	16.85989074
ACRC	4.529505614	2.839594322	2.682520156	0	1.018384677	5.907051286	0	0	10.46315772	0	0	0
ACRV1	12.77892172	0	0	0	0	22.91230521	0	1.0774214	11.10486801	0	0	0
ACSBG1	0	0	1.652880503	0	0	8.838879941	0	0	0	2.965250072	0	0
ACSBG2	0	0	0	0	0	0	4.869299551	0.236825444	1.20734405	0	0	0
ACSF3	3.131680375	7.907668028	34.21374402	12.04899097	13.67350089	0.803366486	67.74597998	6.887507301	12.00545996	10.92970758	27.51709053	14.40512624
ACSL1	5.231008876	3.608429351	0	12.28503846	9.406906611	0	0.078787689	7.430157853	0	18.96410589	6.787354958	4.776673894
ACSL3	0	0	0	0	0	2.969879606	0	0	0	0	0.199605199	2.088310869
ACSL4	6.047635812	1.445739032	0	0.396519602	4.232038942	0	0	3.24991317	0.788960299	1.656315879	0	0
ACSL5	25.58198932	21.99156788	29.0808141	35.976736	6.381596183	79.49808162	62.59363837	6.870097617	20.54131994	6.902478081	24.0726763	16.84652843
ACSL6	7.31284847	0.99319271	0.172197123	0	2.533182387	0	0	5.520061096	0	0.394730868	0	0
ACSM1	1.329359665	0	0	14.28680257	0.287127243	1.897845747	0	0	0	0	0	0
ACSM2A	0	0	0	0.094650205	0.062059952	5.039626574	10.06925707	0	0	0	0	5.469868404
ACSM2B	0	1.230800703	0	11.54081875	0	0	0	0	0	0	0	1.768422589
ACSM3	4.180694	0	0	5.310240384	1.068974271	1.268937858	0	0	0	2.783924324	0	0
ACSM4	0	0	0	2.427346044	0	0	0	0	0	0.584962612	0	0
ACSM5	0	1.143610538	0	0	0	0.119871582	7.590875868	0	0	1.446425261	0	0
ACSS1	16.91868634	26.64573211	17.08199823	6.03260098	16.8263037	11.77788756	26.82829955	9.492608481	27.26428876	14.1225099	16.66722387	16.4335544
ACSS2	36.0374724	47.96564579	79.35054422	68.8001891	13.34081697	71.61468555	98.7879599	10.99397029	59.25100918	21.10189207	63.34130669	52.43304921
ACSS3	0	0	1.303856598	0	0	0	0	1.417094112	0	0	0	0
ACTA1	0	3.771267883	0	0	0	0	0	0	0	0	0	0
ACTA2	67.12871782	71.07559008	159.2721844	77.41342261	12.79912968	87.74490712	102.5396232	8.203100803	90.02405015	48.97536802	73.90152577	71.29619989
ACTB	3911.384288	5624.641735	1192.48453	1723.253957	10320.56492	1448.830253	2458.559089	7236.34936	1461.713067	8576.619491	3066.925998	4717.014763
ACTBL2	0	0	0	0	1.103189319	0	0	0	0	1.216404	0	0
ACTBP10	0	0	0	8.161389186	0	0	0	0	0	0	0	0
ACTBP11	0.15415259	1.389301332	0	0	1.675168998	0.09038764	1.004176017	1.470070651	0	0.211095203	0	0
ACTBP13	0	0	0	0	1.030808182	0	0	0	1.062368298	0	0	0.155838495
ACTBP2	0.48392749	4.855548771	0	0	0.42929122	0.891791146	0.090068155	0.061328334	0	0.315564789	0.242473057	0.085993331
ACTBP4	0	0	0	0	0	0.082684148	11.66612898	0	0	0	0	0
ACTBP6	0	0	0	0	0	0.082356593	0	0	7.860803931	0	0	0
ACTBP7	0	0	0	0	0	11.80145112	0	2.585874238	0	0	0	0
ACTBP8	0	0	0	0	0	34.05708179	0.091391938	2.675877613	0	0	0	0
ACTBP9	0.069248234	0	0	0	2.795064344	0	9.743645411	2.733679709	0	0	0	0
ACTC1	0	0	0	8.974213162	0	0	0	0	0.740838635	0.490821594	0	0
ACTG1	858.7993558	1037.036791	768.104206	777.0163853	974.2433539	840.7451566	953.1757609	1195.209014	543.4863638	1501.954105	882.8465063	979.365079
ACTG1P1	13.15652289	0	0	0	0	0	0	2.407918331	0	0	0	0
ACTG1P10	0	0	0	7.383707075	4.518571036	0	0	0	0	0	6.950153754	0
ACTG1P12	0	0	0	0	0	0	0	0	5.92831436	2.692578783	0	0
ACTG1P4	0	0.077595752	0	0	2.131880063	0	0	0	0	0	0	0
ACTG1P9	0	0	0	0	0	1.587535644	0	0	0	0	0	0
ACTG2	48.29458185	19.00728639	24.05431656	59.86572119	5.036834208	147.0547824	23.56456326	2.770718312	7.115313442	11.23514967	68.67033712	55.89824935
ACTL10	0.061189761	0	4.483917979	12.69120165	17.70656935	0	11.32025251	0	0	3.184123409	13.62804989	14.46155102
ACTL6A	4.101704405	1.982884938	3.975771975	12.39366467	3.557756613	11.52892928	0	3.321012971	19.65425941	4.160620746	12.90189466	3.482368961
ACTL6B	0	0	0	0	0	0	0	0	0	0	2.212143007	0
ACTL7A	0	0	0	0	0	0	0	0	0	0	11.39369468	0
ACTL9	0	0	0	0	1.934504784	0	0	0	0	0	0	0
ACTN1	10.04919554	30.82358711	15.64137492	8.742223478	59.39404257	19.7307802	4.605806536	6.838529906	5.606956249	35.3519966	0.34442559	21.66142742
ACTN1-AS1	0	0	0	0	3.730676867	0	0	0	0	0	0	0
ACTN2	0	1.025587028	3.259915339	0	1.552004441	0	0	0	0	0	0.553197964	0
ACTN3	0	0	2.192358127	0	0	0	0	0.093672873	0	0	0	2.837077453
ACTN4	131.270723	94.93694225	164.2754535	109.9839444	54.18763389	89.65225602	75.1394552	49.13338339	111.7395165	89.02203051	121.3150764	87.72557839
ACTN4P1	0	0	0	0	0	0	0	0	28.34168243	0	0.150289757	0
ACTN4P2	0	0	6.674480707	0	0	0	0	0	0	1.093511189	0	2.607399135
ACTR10	7.927306403	0	8.999050784	1.299405453	2.966187857	13.34864806	0.066204889	0	7.670151196	4.221615924	0	0.379258056
ACTR1A	16.67241011	62.49880019	56.5764945	43.9334426	23.46869202	38.59706395	120.5367732	19.61823617	38.16468439	23.6591213	34.91911626	41.96088427
ACTR1B	10.49678098	26.54125236	21.89782309	12.64762314	16.92677407	48.27172339	0.071599796	45.04780735	10.90489535	42.6459678	14.55294722	30.07862386
ACTR2	19.71479964	26.68382598	8.668072249	11.29234205	27.54022118	1.294698405	8.548003671	68.76774674	12.89265214	47.08324511	16.48465464	6.82722344
ACTR3	17.69334878	11.49783423	3.156318097	5.008476506	16.48728239	13.5009206	10.0088277	16.13038988	3.801627755	20.8018737	8.396405654	5.711950909
ACTR3B	0	1.287242473	2.990795539	0.159031129	2.641583589	0	0	1.812394747	0	0	0	0
ACTR3BP2	0.092745019	0	0	0	0	0	0	3.044186349	0	0	0	0
ACTR3BP3	0	2.771425375	0	0	0	0	0	0	0	0	0	0
ACTR3BP4	0	3.990301325	0	0.643771174	0	0	0	0	0	0	0	0
ACTR3BP5	6.106634035	0	0.46037797	0	0	0	0	0	0	0	0.264422319	0
ACTR3C	7.362260303	0	1.626776644	0	3.067873903	2.726446851	0	6.402252029	0	0.353747882	0	0
ACTR3P2	0	0	0	0	0	0	0	0	0	0	8.310055116	0
ACTR5	0.500576179	8.338397555	11.69228189	0	4.880222067	21.954826	0	2.087117765	0	2.467744653	5.17932817	0.062266248
ACTR6	0	0.062580266	2.843604373	11.87159313	0	0	0	0	3.585848564	0.597460799	3.26650062	0
ACTR6P1	0	0	0	0	1.223139268	0	0	0	0	0	0	0
ACTR8	0	7.120035664	3.654226349	1.943080809	8.981933967	17.92484789	0.044550107	11.4664889	2.435689367	1.311128654	4.257643801	5.486962171
ACTRT1	0	0	0	4.890041787	2.137524935	0	0	0	0	0	0	0
ACTRT2	0	0	0	0	0	0	5.343600505	0	0	0	0	0
ACTRT3	0	0	0	0	4.688802203	0	0	0.658859015	0	0	0	0
ACVR1	0	3.495554837	0	0	8.123331831	0	4.619209676	0.958041232	7.464419461	2.492702747	0	4.917152314
ACVR1B	0.026475962	2.978570964	2.748516397	6.694881404	0.953563236	7.979452502	23.28330032	0.152666598	11.0907669	1.111849141	8.450343811	10.17636674
ACVR1C	0	0	0	0.714995069	0	0	7.70475431	0	0.545343474	0	0	1.269506095
ACVR2A	0.948509737	2.760811718	0.600405311	1.708962031	3.893112739	0	0	0.43097904	0.039234743	0.084480059	0	1.467609894
ACVR2B	0	0	0	0	0.1822814	0.178494604	0	0.564213692	1.03254678	0.694773361	0.285990321	1.82568196
ACVR2B-AS1	0	0	0	0	0	0	0	0	0	0.855171802	0	0
ACVRL1	57.81300418	49.96733414	53.61330838	36.3731971	13.00858082	30.23079794	48.55856174	5.613915214	55.36475716	17.84979465	38.26838834	30.61826316
ACY1	52.4325506	36.63453598	39.51486121	5.252860739	15.70545809	51.60121568	58.00163759	23.25679724	34.61598576	15.52811955	26.97548881	18.39785802
ACY3	12.60019554	4.331156115	0	0.271209241	1.956081953	40.52286496	0	0	68.96453698	10.1087539	35.99092861	29.68423631
ACYP1	0	8.922514093	0	33.53512718	0	0	0	2.688435537	0	1.019298604	11.74810009	0
ACYP2	0	0	0	0	14.98345604	0	0	1.978640465	0.34388098	0	0	22.57360062
AD000090.2	3.966089374	0	0	5.417517099	0	0	7.15452267	4.1949787	5.950176614	0	0	0
ADA	8.262055584	5.638759704	0	0	10.6633473	1.04488584	15.51294633	28.70672453	0	17.52558677	26.56322407	5.138550568
ADAD1P1	0	0	0	0	0	0	0	0	0	0	13.63624763	0
ADAD1P2	0	0	0	0	1.552242928	0	0	0	0	0	0	0
ADAD2	0	0	0	4.131703275	3.21074058	7.958349256	10.66588345	3.081788735	7.03344067	0.688380481	0	0
ADAL	0	1.632293796	1.645884573	0	0.308986396	0	10.73253663	1.60626545	2.203473493	0	0	0
ADAM10	1.626962078	0.520942795	0	2.731487585	2.418579316	1.387595716	0	0.557638298	5.434876991	2.137929504	0	0
ADAM11	0	0	0	0	0	20.46329358	0	0.537667821	2.581685286	0	0	1.998729587
ADAM12	3.906368946	0	0	0.175474437	0	3.11436423	1.669628482	0.294489704	1.623518714	1.0994706	0.216617711	0
ADAM15	53.88084664	53.98865442	47.86184015	47.86760597	0.764902655	69.61671675	43.01944074	5.710427917	86.86413736	13.82088897	76.99955909	62.57357172
ADAM17	2.119166552	2.785496328	0	7.600236559	1.013918078	0.04074023	0	2.465495194	1.708622518	0	0.060923731	1.944600027
ADAM18	0	0.03215097	0	0	1.638160262	1.273866659	0	0.41298843	4.91266734	0.519452001	0	0
ADAM19	7.73560787	3.709431107	0	1.296022103	3.658739457	9.873974055	10.96965018	3.667230569	1.160420547	3.33148258	4.999683758	1.01660212
ADAM1A	0	0	0	0	0.922522645	0	0	1.976867035	0	0	0	0
ADAM1B	0	3.411271487	0	0	0	0	0	0	0	0	0	0
ADAM2	2.972283469	0.346393012	0.567202199	0	0	0	0	0.020599618	0	0	0	0
ADAM20P2	0	4.699514577	0	0	5.27594055	0	0	0	0	0	0	0
ADAM20P3	0	0	0	0	0	0	0	1.779838838	0	0	0	0
ADAM22	0	0.390903655	0	5.10002806	0.772937232	0	3.362839269	0.796196673	2.310984755	0.119615415	1.769264783	0.016297965
ADAM23	0	0.581507593	0	0.113112612	1.23608877	1.937520109	2.567462549	0.379662135	1.316610721	0	0.837803921	1.039948221
ADAM28	0	0	5.827300357	0	0	0	0	0	0	0	0	2.80132996
ADAM29	0	0	0	0	0	0	0	0	0	1.037188581	0	2.416117994
ADAM30	0	0	0.063317358	0	0	0	0	0	0	0.492226226	0	2.837463765
ADAM32	0	0	5.766035707	0	1.469381827	5.496509853	0	0	1.003269922	0	0	0
ADAM33	5.101520706	8.977244351	15.07068054	3.388305516	2.118780222	19.42393229	0.086317319	0	1.179807356	3.719806294	10.4568933	1.401007202
ADAM3A	1.613924153	0	0	0	0	0.105147472	0.584076368	0	0	0	0	0
ADAM5	0	0	0	0	1.794127448	0	0	0.672808955	0	0.329708263	10.64030486	0
ADAM6	0	0	0	0	2.257796957	0	0	0	0	0	0	0
ADAM7	0	0	0	0	0	0.042763474	6.698736336	0.824904846	3.834328506	0	0	0
ADAM8	15.11218407	5.771328026	8.780723052	12.17607072	2.684533172	6.524558286	0	7.353408503	9.627000645	6.24609881	12.06433838	22.91288522
ADAM9	1.210957159	4.779474275	1.432742516	4.214693493	5.902937548	15.83404462	2.603165248	0.966830196	8.625632312	2.07284263	0.583999817	3.53980354
ADAMDEC1	0	11.16774102	0	10.99076004	0	25.4876091	0.066313511	0	11.0493275	1.486959924	12.67513483	0.063313383
ADAMTS1	6.803627797	8.391285692	2.240271856	1.440307083	1.921888147	6.195177797	8.655431591	5.763393196	4.027200435	5.23690996	6.503788433	0.962455996
ADAMTS10	4.677814659	0.957129338	15.39161801	0	5.069827785	4.906455279	0	0.296410711	0.049275383	5.172351449	0.050952837	3.071981374
ADAMTS12	0	1.229724322	0	3.059656216	0.466545553	6.901748468	0	0	0	0	0.043919186	0
ADAMTS13	8.421569886	0	5.433501497	8.687898519	1.852125852	8.84725395	0	2.979459562	3.868192192	0	0	1.402971379
ADAMTS14	0	0	0.035954742	0	4.533670509	0	0.521622653	0.010446419	0	1.95657356	0.867339331	2.490118134
ADAMTS15	0	0.163065914	1.401816852	5.217767632	0	0	0	0	0	0	0	0
ADAMTS16	0	0	0	0	1.89003788	4.885911704	0	1.250455642	0	1.571543101	3.237605158	0.031032977
ADAMTS17	0	0.889354438	0	0	0	0	0	0.373845166	0	0.429459204	0.824967563	0
ADAMTS18	3.441776579	0	0	0.477012701	0.768883589	3.543965922	0	0	3.381234598	0	1.987393318	0
ADAMTS19	1.267995168	1.591406686	0	3.186935074	0.545112961	0	0	0.432636512	1.736906408	1.424723244	1.282882109	0
ADAMTS2	0.055119708	0.753715088	0	0	0.844281207	0	0	1.067593368	0.965962386	0	1.546600427	0
ADAMTS20	0.757587514	0.269074402	0	2.459947761	1.075287269	5.355936725	0	0.172816892	0	0	0	0
ADAMTS3	0	0.68889887	0	0	1.297090664	2.749510662	0	0	0	0	0	0
ADAMTS4	0	0.462923502	3.017484277	0	0.515853057	16.96437462	3.09760021	0	1.263119611	0	0	4.560902052
ADAMTS5	0.731997473	0.271388392	0	0	0.677834087	0	0	0	1.459225469	0	0.630585524	0
ADAMTS6	0	0	0	0	0	0	0	0.068159001	3.706419985	0	0	0
ADAMTS7	0	0	5.383151803	6.229414434	1.319386293	4.585732134	13.07513996	1.022641599	4.44677569	1.176211707	0	1.883786508
ADAMTS7P1	0	0.015327937	6.136649869	4.69442068	0.87287224	0	0	0.03281529	2.132991484	1.103159817	0	0
ADAMTS7P3	0	1.856127732	0	0	0.685316326	0	0	0	0	0.088899628	0	0
ADAMTS7P4	0	0.021714577	0	0	1.974171573	0	1.957182028	0.836789902	0	0	0	0
ADAMTS8	0	0	0.049775495	0	0	0	8.368221418	0.130157546	0	0	0	0
ADAMTS9	0	0.069157326	0	0	0	0	0	0.535827552	1.186118487	0	3.874615089	1.819000724
ADAMTSL2	0	0	7.218303309	0	0	0	0.317939702	1.569541028	4.449150379	3.25827626	0	0.037944452
ADAMTSL3	0	0.746488903	0	6.19980775	0.97687745	0.515761535	5.1569421	0.637756995	0.745887971	1.003776492	0	0.715399806
ADAMTSL4	0	0	0	0	0	0	1.231007655	0	0	0	5.975248877	0
ADAMTSL4-AS1	0	0	0	0	0	0	0	0	0	1.093511189	0	0
ADAMTSL5	0	0	18.96444624	0	1.213720625	0	19.40973474	2.504544426	0	0	0	0.054028011
ADAP1	53.39368574	86.90262333	71.28371519	54.26491014	9.304595149	68.12161346	27.97646337	41.07101456	79.01016416	76.72933689	87.99158567	75.86644614
ADAP2	0	0.02805754	13.71395467	23.7271089	6.391114024	0	0.940981236	5.366061947	5.741774094	7.376685665	0	1.291464046
ADAR	26.76040716	11.21893489	12.25325812	19.54646629	27.19415926	19.5839438	3.300910641	42.04041334	6.774711552	38.86563661	16.73497724	14.74567757
ADARB1	0	0	2.618939539	0	2.054439169	0	0	4.060806918	0	3.02036768	0	1.350006741
ADARB2	0	0	0	0.041843344	1.783321376	0	0	0	0.67437566	0.336125561	0	1.007558935
ADARB2-AS1	0	0	0	0	0	38.86668528	0	0	0	0	11.15131329	0
ADAT1	12.29562643	5.865575521	0	0	6.651392641	0	0	11.21314468	5.490642526	0.597409776	0.362397283	10.71038224
ADAT2	0	0	0.463885134	2.254235424	0.597509606	0.692877639	1.495540611	0.007487713	1.173807856	0.539392133	0.769705996	0.755936476
ADAT3	19.38473558	21.20368345	10.83544571	0	6.587349676	50.38749612	0.099429483	4.366815034	57.72632304	8.987774252	14.72211102	11.67652986
ADC	0	15.64499477	0	26.15231963	0	0	18.06229425	3.85597691	5.107199391	1.867380646	6.875343506	8.057149856
ADCK1	11.16502229	2.48584278	4.664057477	5.839375324	0	24.23230325	26.12520782	0	16.10914607	0.507107248	0.097412519	12.92074816
ADCK2	23.88419622	8.972419112	20.27483936	2.684558473	23.79533628	36.75037568	11.62618341	13.78382854	0	13.80155442	27.43258518	10.70842501
ADCK3	7.787766893	8.626211296	18.6322416	11.82285318	5.124673986	9.350836743	23.65419567	8.991528875	8.121724038	9.826195672	6.482111534	11.19081251
ADCK4	6.197022452	13.73378107	9.383098521	4.040939975	6.49770832	11.67528601	0	3.08668796	25.41312818	17.29690306	0.623551772	6.507931628
ADCK5	32.01993831	52.23323759	30.71832715	16.81442832	5.686492352	25.7881564	60.54596619	0	114.1021951	15.18465447	40.42130537	86.86513569
ADCY1	0	0.240665407	0.151568553	3.554210226	0.369906907	2.188857583	0.038804466	0.378720497	0	1.885259133	0.6267945	0
ADCY10	0	0	0.709171646	6.119167145	0.878487468	0	0	0.552575911	0	0	0	0
ADCY10P1	0.923431032	0	0	4.166970605	1.248035734	0	0	2.300953473	1.335784555	0	4.191403374	0
ADCY2	0	0.612050851	0	0.161409437	0	0.688424709	0.0246715	0	0	0	0	1.531095967
ADCY3	0.02748457	9.122373139	1.804243187	2.967383497	9.335681579	3.964443939	9.202611526	0.768030421	5.593492619	6.749591854	10.65203203	1.811954713
ADCY4	5.470759386	8.563108403	3.564835328	7.487416402	0.020714455	0	7.040569587	3.87662667	7.071745961	7.948415362	16.49696728	1.991716501
ADCY5	2.480005946	1.196351745	4.379426974	0	0.666569856	5.816623264	19.50677435	0.714193837	9.541889422	0.016896012	7.886883685	0.874810603
ADCY6	9.733141935	8.15235198	8.424930872	4.886392502	2.523213736	13.20931526	12.36057174	2.112493057	11.92344189	1.932413803	8.219563349	2.844550942
ADCY7	0.039245046	1.341606501	0	4.292859739	0.81639324	0	0	2.332590812	0.033278805	5.499579707	0.068823393	5.321007318
ADCY8	0	0	0	0	1.140506561	0	0	0.538727474	4.471355746	1.730822771	0	0
ADCY9	0	0	4.486674367	2.144543109	1.256539344	4.124469788	0	1.645495487	1.062217061	1.246209335	7.801296808	0.559340599
ADCYAP1	0	1.277204734	0	4.749777327	0.648816508	0	0	1.575723374	0	0	0	0
ADCYAP1R1	1.623115406	0	3.227057015	0	0.644589744	4.072461525	0	0.167428685	4.449166116	0.017230077	1.489411494	0.704295189
ADD1	47.42501025	27.66114833	43.13002186	16.0832724	39.54131304	11.38006421	48.05648242	57.78445405	30.39367138	49.89233876	33.53271886	54.25407277
ADD2	0	2.153428113	0	0	4.976297126	0	3.061530084	3.487741935	0	0.577577796	3.751150608	0.899391282
ADD3	0	9.587768998	5.088326234	0.078262378	10.55375061	16.92666565	0.071774623	7.660698554	5.512476993	10.73781868	6.473034885	7.98344522
ADD3-AS1	0	0	0	0	0	0	0	0	3.452779965	0	0	0
ADGB	0	0	0	5.465199443	0.116533496	0	0	0	0	0	0	0
ADH1A	0.24818567	0.051420118	0	2.115432077	0	0	28.02320537	0	9.68093735	0	0	0
ADH1B	4.703781864	3.07574327	4.482935525	5.562047529	2.042942735	0	0.070846774	1.736650734	5.90233577	1.787186385	0	0
ADH1C	90.81607329	74.25023186	161.4081099	171.3791997	5.074408737	255.7786128	154.318607	2.2046766	170.735856	19.38120524	99.72383478	70.62953932
