smallRNAName	NC2	NC3	NC4	NC5	Pcos1	Pcos2	Pcos3	Pcos4	Pcos5
tsrna-11865	0	0	0	0	0	0	1.992111239	5.664823711	0
tsrna-18597	0	12.91517443	0	2.510733385	11.95979118	0	3.984222479	16.99447113	3.285205079
tsrna-04176	1.084043743	3.874552328	96.9069077	3.766100078	0	3.766634399	0	0	0
tsrna-21274	2.168087487	1.291517443	30.83401609	5.02146677	0	0	5.976333718	39.65376597	0
tsrna-05057	0	0	0	0	0	3.766634399	0	0	0
tsrna-25650	0	0	0	0	0	0	0	5.664823711	0
tsrna-14553	0	0	0	0	0	0	0	5.664823711	0
tsrna-05056	0	1.291517443	0	0	0	3.766634399	0	0	3.285205079
tsrna-05101	0	1.291517443	0	2.510733385	0	3.766634399	1.992111239	5.664823711	0
tsrna-05980	0	0	0	0	0	3.766634399	0	5.664823711	0
tsrna-15204	0	0	0	1.255366693	5.979895591	11.2999032	13.94477868	5.664823711	3.285205079
tsrna-06782	0	0	0	0	0	0	0	0	6.570410158
tsrna-26058	0	0	0	0	0	0	1.992111239	0	0
tsrna-24996	1.084043743	1.291517443	0	0	0	0	0	5.664823711	3.285205079
tsrna-19695	0	2.583034885	0	1.255366693	0	0	0	5.664823711	3.285205079
tsrna-13693	0	0	101.3117671	1.255366693	0	0	1.992111239	11.32964742	3.285205079
tsrna-26577	0	0	0	0	0	0	1.992111239	0	0
tsrna-15781	9.75639369	15.49820931	30.83401609	15.06440031	71.75874709	67.79941918	29.88166859	39.65376597	22.99643555
tsrna-07043	0	1.291517443	0	1.255366693	5.979895591	0	0	0	3.285205079
tsrna-20194	2.168087487	5.16606977	8.809718882	6.276833463	0	15.0665376	3.984222479	0	16.42602539
tsrna-20476	1.084043743	1.291517443	0	0	0	3.766634399	1.992111239	0	0
tsrna-22295	0	1.291517443	0	0	0	0	0	0	0
tsrna-22270	0	1.291517443	17.61943776	1.255366693	0	0	3.984222479	16.99447113	6.570410158
tsrna-04283	1.084043743	7.749104656	96.9069077	5.02146677	11.95979118	18.833172	5.976333718	226.5929484	32.85205079
tsrna-01449	0	0	8.809718882	0	5.979895591	0	0	5.664823711	3.285205079
tsrna-00409	68.29475583	121.4026396	180.5992371	105.4508022	197.3365545	229.7646983	131.4793418	515.4989577	354.8021485
tsrna-12890	0	1.291517443	264.2915665	3.766100078	0	7.533268798	3.984222479	0	0
tsrna-09589	1.084043743	0	0	0	0	0	0	0	0
tsrna-10730	3.25213123	9.040622098	13.21457832	12.55366693	5.979895591	30.13307519	13.94477868	5.664823711	9.855615237
tsrna-13765	0	0	0	0	0	0	0	0	3.285205079
tsrna-18876	0	0	4.404859441	0	0	3.766634399	0	0	0
tsrna-15892	0	0	4.404859441	0	0	0	1.992111239	5.664823711	0
tsrna-04064	149.5980366	91.69773842	114.5263455	101.6847021	185.3767633	94.16585998	61.75544842	203.9336536	118.2673828
tsrna-10305	0	1.291517443	0	0	0	0	3.984222479	0	0
tsrna-16888	0	1.291517443	0	1.255366693	0	0	0	5.664823711	3.285205079
tsrna-04823	0	1.291517443	0	0	0	0	0	0	0
tsrna-10796	1.084043743	6.457587213	0	1.255366693	5.979895591	30.13307519	5.976333718	28.32411855	9.855615237
tsrna-15354	1.084043743	6.457587213	114.5263455	2.510733385	11.95979118	7.533268798	7.968444958	28.32411855	3.285205079
tsrna-03435	6.50426246	5.16606977	17.61943776	6.276833463	11.95979118	3.766634399	1.992111239	56.64823711	22.99643555
tsrna-17760	0	7.749104656	8.809718882	2.510733385	11.95979118	0	1.992111239	0	9.855615237
tsrna-13522	0	0	0	0	0	0	1.992111239	0	0
tsrna-18964	0	0	0	1.255366693	0	0	0	0	0
tsrna-18038	3.25213123	1.291517443	70.47775105	0	11.95979118	7.533268798	0	67.97788453	3.285205079
tsrna-25825	0	1.291517443	0	0	0	0	0	5.664823711	0
tsrna-23044	0	1.291517443	0	0	0	0	0	0	0
tsrna-25413	1.084043743	2.583034885	35.23887553	0	0	0	3.984222479	73.64270824	3.285205079
tsrna-19114	0	3.874552328	8.809718882	0	0	0	1.992111239	5.664823711	0
tsrna-06964	67.21071209	153.6905757	198.2186748	204.6247709	155.4772854	214.6981608	137.4556755	651.4547267	279.2424317
tsrna-02857	1.084043743	1.291517443	0	2.510733385	0	0	5.976333718	5.664823711	0
tsrna-02817	0	0	4.404859441	0	5.979895591	0	0	0	0
tsrna-19144	7.588306203	20.66427908	13.21457832	13.80903362	17.93968677	26.36644079	7.968444958	28.32411855	36.13725587
tsrna-01444	0	0	26.42915665	0	0	0	0	5.664823711	3.285205079
tsrna-08916	6.50426246	18.0812442	35.23887553	15.06440031	29.89947796	18.833172	19.92111239	16.99447113	19.71123047
tsrna-26192	11.92448118	18.0812442	211.4332532	6.276833463	5.979895591	7.533268798	21.91322363	11.32964742	13.14082032
tsrna-05438	0	1.291517443	0	0	0	0	0	0	0
tsrna-25673	0	0	4.404859441	0	0	0	1.992111239	0	0
tsrna-12340	2.168087487	0	0	0	0	3.766634399	3.984222479	0	0
tsrna-15081	0	0	0	1.255366693	0	0	0	0	0
tsrna-00275	1.084043743	3.874552328	4.404859441	0	0	7.533268798	0	45.31858969	0
tsrna-10755	2.168087487	2.583034885	0	2.510733385	0	0	0	0	0
tsrna-12977	0	0	0	0	0	0	0	5.664823711	0
tsrna-05059	0	1.291517443	0	0	0	0	1.992111239	16.99447113	0
tsrna-06078	0	0	4.404859441	0	0	0	0	5.664823711	3.285205079
tsrna-19516	2.168087487	6.457587213	8.809718882	8.787566848	0	3.766634399	9.960556197	0	6.570410158
tsrna-15235	2.168087487	1.291517443	4.404859441	1.255366693	0	3.766634399	0	0	3.285205079
tsrna-14866	0	1.291517443	4.404859441	1.255366693	5.979895591	0	1.992111239	0	3.285205079
tsrna-16565	0	0	0	0	0	3.766634399	0	0	0
tsrna-13956	1.084043743	1.291517443	4.404859441	1.255366693	0	0	0	0	0
tsrna-04605	0	0	0	1.255366693	0	0	0	0	0
tsrna-04426	0	1.291517443	0	0	0	0	0	0	0
tsrna-05343	1.084043743	1.291517443	0	0	0	0	1.992111239	0	3.285205079
tsrna-21070	1.084043743	0	0	1.255366693	0	0	1.992111239	5.664823711	0
tsrna-02483	0	1.291517443	4.404859441	0	0	0	0	11.32964742	0
tsrna-11677	0	0	0	1.255366693	0	0	0	0	0
tsrna-07332	3.25213123	2.583034885	13.21457832	0	11.95979118	11.2999032	1.992111239	16.99447113	9.855615237
tsrna-09012	7.588306203	11.62365698	17.61943776	22.59660047	11.95979118	48.96624719	23.90533487	22.65929484	49.27807618
tsrna-15953	0	2.583034885	8.809718882	5.02146677	0	3.766634399	5.976333718	5.664823711	6.570410158
tsrna-25731	20.59683112	30.99641862	17.61943776	16.319767	35.87937355	33.89970959	21.91322363	33.98894226	22.99643555
tsrna-12359	7.588306203	20.66427908	17.61943776	11.29830023	0	26.36644079	23.90533487	16.99447113	32.85205079
tsrna-15598	11.92448118	16.78972675	8.809718882	12.55366693	23.91958236	18.833172	15.93688992	16.99447113	16.42602539
tsrna-24808	1.084043743	11.62365698	4.404859441	12.55366693	5.979895591	11.2999032	7.968444958	28.32411855	6.570410158
tsrna-01736	7.588306203	5.16606977	13.21457832	7.532200156	35.87937355	75.33268798	11.95266744	11.32964742	6.570410158
tsrna-22331	1.084043743	1.291517443	0	1.255366693	0	3.766634399	1.992111239	5.664823711	0
tsrna-23880	5.420218717	0	4.404859441	2.510733385	17.93968677	18.833172	0	39.65376597	9.855615237
tsrna-18691	1.084043743	2.583034885	0	1.255366693	11.95979118	0	5.976333718	5.664823711	9.855615237
tsrna-00596	6.50426246	9.040622098	17.61943776	6.276833463	17.93968677	37.66634399	5.976333718	16.99447113	26.28164063
tsrna-15597	10.84043743	10.33213954	13.21457832	6.276833463	0	3.766634399	9.960556197	22.65929484	19.71123047
tsrna-01754	0	0	17.61943776	0	0	7.533268798	0	16.99447113	3.285205079
tsrna-23713	0	1.291517443	0	0	0	3.766634399	3.984222479	0	3.285205079
tsrna-25620	0	1.291517443	4.404859441	0	0	0	0	0	0
tsrna-04983	0	0	26.42915665	0	0	0	0	0	0
tsrna-17455	0	0	0	0	0	0	0	0	3.285205079
tsrna-24089	0	0	0	0	0	0	0	5.664823711	0
tsrna-04761	3.25213123	0	13.21457832	2.510733385	0	3.766634399	5.976333718	0	3.285205079
tsrna-06444	0	2.583034885	0	0	0	0	0	0	0
tsrna-20942	1.084043743	1.291517443	0	1.255366693	5.979895591	0	1.992111239	0	9.855615237
tsrna-21261	0	0	0	0	0	0	1.992111239	0	0
tsrna-14389	0	1.291517443	0	0	0	0	1.992111239	11.32964742	0
tsrna-23529	1.084043743	1.291517443	0	1.255366693	0	3.766634399	3.984222479	11.32964742	0
tsrna-10573	0	0	0	1.255366693	0	0	0	0	0
tsrna-09723	0	1.291517443	0	0	0	3.766634399	0	0	3.285205079
tsrna-19235	0	1.291517443	0	0	5.979895591	0	1.992111239	0	0
tsrna-15103	40.1096185	51.6606977	88.09718882	28.87343393	95.67832946	86.63259118	51.79489223	124.6261216	82.13012697
tsrna-24821	0	3.874552328	0	3.766100078	11.95979118	18.833172	7.968444958	16.99447113	16.42602539
tsrna-25642	0	0	0	0	0	0	3.984222479	0	0
tsrna-12690	0	0	0	0	0	0	0	5.664823711	0
tsrna-17437	0	0	8.809718882	2.510733385	11.95979118	3.766634399	0	5.664823711	6.570410158
tsrna-10770	1.084043743	2.583034885	13.21457832	3.766100078	0	7.533268798	1.992111239	0	0
tsrna-20003	0	0	0	0	0	3.766634399	0	0	0
tsrna-07321	17.34469989	30.99641862	26.42915665	21.34123377	47.83916473	45.19961279	23.90533487	56.64823711	36.13725587
tsrna-14239	7.588306203	21.95579652	13.21457832	18.83050039	35.87937355	33.89970959	5.976333718	16.99447113	16.42602539
tsrna-09356	0	2.583034885	8.809718882	1.255366693	0	0	15.93688992	16.99447113	0
tsrna-21037	3.25213123	6.457587213	13.21457832	5.02146677	11.95979118	11.2999032	1.992111239	5.664823711	6.570410158
tsrna-01554	0	3.874552328	0	0	0	0	0	0	0
tsrna-18851	1.084043743	5.16606977	4.404859441	5.02146677	11.95979118	26.36644079	1.992111239	0	6.570410158
tsrna-14878	2.168087487	1.291517443	0	2.510733385	5.979895591	7.533268798	1.992111239	0	3.285205079
tsrna-14170	1.084043743	11.62365698	4.404859441	3.766100078	5.979895591	3.766634399	7.968444958	5.664823711	3.285205079
tsrna-17473	0	0	0	0	0	3.766634399	0	0	0
tsrna-21928	0	2.583034885	0	2.510733385	0	0	5.976333718	0	6.570410158
tsrna-10105	985.3957627	1877.866362	1193.716908	640.2370132	902.9642342	1020.757922	1366.58831	1614.474758	1261.51875
tsrna-00924	0	1.291517443	4.404859441	0	0	0	0	0	0
tsrna-10879	0	1.291517443	0	0	0	3.766634399	0	0	0
tsrna-14938	238.4896235	455.9056572	532.9879924	697.9838811	197.3365545	323.9305583	553.8069246	311.5653041	308.8092774
tsrna-02792	0	1.291517443	13.21457832	1.255366693	0	3.766634399	1.992111239	0	0
tsrna-16310	0	0	0	3.766100078	0	0	0	11.32964742	0
tsrna-01317	4.336174973	7.749104656	39.64373497	7.532200156	0	11.2999032	1.992111239	73.64270824	13.14082032
tsrna-19669	6.50426246	7.749104656	8.809718882	11.29830023	11.95979118	7.533268798	5.976333718	5.664823711	6.570410158
tsrna-04232	1.084043743	6.457587213	4.404859441	6.276833463	5.979895591	7.533268798	11.95266744	0	6.570410158
tsrna-17115	2.168087487	3.874552328	0	1.255366693	0	0	3.984222479	5.664823711	6.570410158
tsrna-18719	1.084043743	1.291517443	0	10.04293354	5.979895591	15.0665376	0	0	6.570410158
tsrna-04554	11.92448118	14.20669187	8.809718882	6.276833463	17.93968677	15.0665376	9.960556197	5.664823711	9.855615237
tsrna-22019	7.588306203	9.040622098	13.21457832	10.04293354	5.979895591	18.833172	17.92900116	22.65929484	26.28164063
tsrna-19347	0	0	0	1.255366693	0	0	0	0	0
tsrna-00625	0	2.583034885	0	0	0	0	0	0	0
tsrna-14557	1.084043743	9.040622098	26.42915665	20.08586708	0	11.2999032	7.968444958	39.65376597	16.42602539
tsrna-14070	2.168087487	3.874552328	0	7.532200156	0	7.533268798	9.960556197	5.664823711	3.285205079
tsrna-24654	0	1.291517443	0	0	0	0	0	0	0
tsrna-13490	6.50426246	6.457587213	13.21457832	3.766100078	5.979895591	3.766634399	3.984222479	5.664823711	6.570410158
tsrna-18218	4.336174973	3.874552328	13.21457832	1.255366693	5.979895591	11.2999032	1.992111239	45.31858969	9.855615237
tsrna-03964	10.84043743	21.95579652	48.45345385	17.5751337	35.87937355	41.43297839	31.87377983	56.64823711	9.855615237
tsrna-15766	0	0	0	0	0	0	1.992111239	5.664823711	0
tsrna-04741	1.084043743	2.583034885	4.404859441	1.255366693	5.979895591	3.766634399	0	0	3.285205079
tsrna-11066	2.168087487	3.874552328	4.404859441	2.510733385	5.979895591	7.533268798	3.984222479	16.99447113	3.285205079
tsrna-09353	1.084043743	0	8.809718882	0	0	0	0	0	0
tsrna-04406	1.084043743	9.040622098	8.809718882	1.255366693	11.95979118	18.833172	3.984222479	16.99447113	0
tsrna-25726	3.25213123	1.291517443	0	10.04293354	5.979895591	3.766634399	5.976333718	0	6.570410158
tsrna-18251	1.084043743	6.457587213	105.7166266	0	5.979895591	7.533268798	9.960556197	22.65929484	3.285205079
tsrna-09785	2.168087487	0	13.21457832	1.255366693	5.979895591	0	1.992111239	11.32964742	0
tsrna-01756	1.084043743	1.291517443	30.83401609	0	5.979895591	0	0	16.99447113	3.285205079
tsrna-17944	0	0	4.404859441	0	0	3.766634399	0	5.664823711	3.285205079
tsrna-06069	3.25213123	3.874552328	4.404859441	1.255366693	11.95979118	7.533268798	1.992111239	39.65376597	0
tsrna-21042	17.34469989	30.99641862	30.83401609	21.34123377	5.979895591	67.79941918	29.88166859	50.9834134	82.13012697
tsrna-26262	16.26065615	16.78972675	52.85831329	21.34123377	17.93968677	30.13307519	13.94477868	164.2798876	75.55971682
tsrna-11826	1.084043743	14.20669187	4.404859441	8.787566848	0	0	1.992111239	16.99447113	3.285205079
tsrna-10808	0	0	0	2.510733385	0	3.766634399	1.992111239	0	0
tsrna-15930	2.168087487	0	4.404859441	1.255366693	5.979895591	7.533268798	0	113.2964742	0
tsrna-06070	1.084043743	7.749104656	39.64373497	1.255366693	11.95979118	15.0665376	7.968444958	28.32411855	3.285205079
tsrna-12801	0	0	0	0	0	0	0	28.32411855	0
tsrna-04196	2.168087487	16.78972675	88.09718882	10.04293354	5.979895591	11.2999032	7.968444958	11.32964742	16.42602539
tsrna-04469	1.084043743	7.749104656	17.61943776	5.02146677	11.95979118	18.833172	5.976333718	45.31858969	13.14082032
tsrna-03601	1.084043743	0	0	0	0	0	0	0	0
tsrna-15815	0	1.291517443	30.83401609	0	0	0	1.992111239	118.9612979	0
tsrna-24078	1.084043743	0	0	1.255366693	0	0	0	33.98894226	0
tsrna-10751	0	0	0	0	0	0	0	11.32964742	0
tsrna-03895	0	0	4.404859441	1.255366693	0	0	0	5.664823711	0
tsrna-15880	15.17661241	15.49820931	30.83401609	15.06440031	29.89947796	33.89970959	3.984222479	56.64823711	29.56684571
tsrna-24585	0	0	0	0	0	3.766634399	0	5.664823711	6.570410158
tsrna-04724	0	3.874552328	0	0	0	0	0	0	0
tsrna-10622	0	1.291517443	4.404859441	0	0	0	0	5.664823711	3.285205079
tsrna-10650	1.084043743	0	4.404859441	0	5.979895591	3.766634399	1.992111239	0	3.285205079
tsrna-06972	1.084043743	1.291517443	35.23887553	1.255366693	0	0	0	5.664823711	0
tsrna-15961	0	1.291517443	4.404859441	0	0	0	1.992111239	0	3.285205079
tsrna-20811	15.17661241	19.37276164	17.61943776	26.36270054	17.93968677	15.0665376	31.87377983	56.64823711	16.42602539
tsrna-23944	0	1.291517443	0	0	0	0	0	0	0
tsrna-24890	0	0	0	0	0	3.766634399	0	0	0
tsrna-06495	1.084043743	1.291517443	4.404859441	0	0	3.766634399	0	5.664823711	3.285205079
tsrna-13675	2.168087487	2.583034885	0	0	0	0	0	5.664823711	0
tsrna-14288	0	1.291517443	0	1.255366693	0	0	0	16.99447113	0
tsrna-23596	0	1.291517443	22.0242972	3.766100078	0	0	5.976333718	16.99447113	0
tsrna-26487	0	1.291517443	0	0	0	0	0	50.9834134	0
tsrna-01206	0	1.291517443	0	0	0	3.766634399	0	16.99447113	0
tsrna-22560	0	0	0	1.255366693	0	0	0	0	0
tsrna-22757	0	0	0	0	0	0	0	5.664823711	0
tsrna-04792	0	1.291517443	0	0	5.979895591	0	0	0	0
tsrna-05389	0	0	0	0	0	3.766634399	0	16.99447113	0
tsrna-18594	9.75639369	30.99641862	105.7166266	18.83050039	0	18.833172	25.89744611	5.664823711	13.14082032
tsrna-24460	1.084043743	1.291517443	35.23887553	5.02146677	0	11.2999032	0	16.99447113	0
tsrna-05069	115.9926805	176.9378896	264.2915665	110.4722689	364.7736311	199.6316232	151.4004542	232.2577721	88.70053713
tsrna-13121	3.25213123	2.583034885	0	2.510733385	0	18.833172	1.992111239	45.31858969	6.570410158
tsrna-20271	1.084043743	0	0	0	0	3.766634399	0	0	0
tsrna-10554	0	0	4.404859441	0	0	0	0	0	0
tsrna-04267	5.420218717	9.040622098	4.404859441	1.255366693	17.93968677	56.49951599	23.90533487	5.664823711	16.42602539
tsrna-05063	0	10.33213954	4.404859441	3.766100078	5.979895591	0	5.976333718	11.32964742	9.855615237
tsrna-08483	0	0	0	0	0	0	0	5.664823711	0
tsrna-02243	2.168087487	3.874552328	0	5.02146677	0	26.36644079	3.984222479	5.664823711	6.570410158
tsrna-14593	0	0	0	0	0	0	0	11.32964742	0
tsrna-23200	0	0	0	0	0	0	0	0	3.285205079
tsrna-03355	23.84896235	42.62007561	35.23887553	16.319767	29.89947796	48.96624719	39.84222479	28.32411855	52.56328126
tsrna-02876	0	1.291517443	0	0	0	3.766634399	0	16.99447113	0
tsrna-09443	5.420218717	15.49820931	8.809718882	11.29830023	5.979895591	22.59980639	11.95266744	33.98894226	6.570410158
tsrna-13941	0	1.291517443	0	0	0	0	0	0	0
tsrna-14556	1.084043743	5.16606977	13.21457832	1.255366693	0	0	1.992111239	0	0
tsrna-07002	0	0	0	1.255366693	0	0	0	0	0
tsrna-13585	1.084043743	0	0	3.766100078	0	0	1.992111239	5.664823711	6.570410158
tsrna-02838	0	0	0	0	5.979895591	7.533268798	3.984222479	16.99447113	3.285205079
tsrna-17767	0	1.291517443	0	0	0	0	0	0	0
tsrna-25537	0	0	0	1.255366693	0	0	0	0	0
tsrna-01370	0	0	0	2.510733385	0	3.766634399	0	50.9834134	0
tsrna-06343	0	1.291517443	0	0	0	0	0	0	3.285205079
tsrna-09435	4.336174973	10.33213954	17.61943776	13.80903362	11.95979118	18.833172	11.95266744	28.32411855	19.71123047
tsrna-02559	1.084043743	1.291517443	4.404859441	2.510733385	0	0	3.984222479	0	3.285205079
tsrna-13378	0	0	0	0	0	0	1.992111239	0	0
tsrna-21180	0	2.583034885	0	1.255366693	0	0	0	0	3.285205079
tsrna-02540	0	0	0	1.255366693	0	0	0	0	6.570410158
tsrna-14913	1.084043743	1.291517443	4.404859441	2.510733385	0	3.766634399	15.93688992	5.664823711	0
tsrna-01522	0	0	0	0	0	0	0	5.664823711	0
tsrna-07039	0	0	0	1.255366693	0	0	0	0	0
tsrna-11955	10.84043743	23.24731397	35.23887553	18.83050039	17.93968677	33.89970959	17.92900116	33.98894226	45.9928711
tsrna-15373	1.084043743	0	22.0242972	2.510733385	5.979895591	11.2999032	1.992111239	0	0
tsrna-19902	0	0	0	0	0	0	3.984222479	11.32964742	0
tsrna-15307	2.168087487	2.583034885	0	3.766100078	0	11.2999032	1.992111239	5.664823711	3.285205079
tsrna-19670	3.25213123	5.16606977	0	10.04293354	5.979895591	7.533268798	7.968444958	11.32964742	9.855615237
tsrna-18810	0	1.291517443	0	2.510733385	5.979895591	0	0	16.99447113	3.285205079
tsrna-17297	3.25213123	5.16606977	17.61943776	3.766100078	5.979895591	15.0665376	5.976333718	0	9.855615237
tsrna-12323	0	0	35.23887553	0	0	0	0	0	0
tsrna-06913	0	1.291517443	0	0	0	0	0	0	0
tsrna-03968	8.672349947	12.91517443	26.42915665	10.04293354	65.7788515	79.09932238	5.976333718	28.32411855	29.56684571
tsrna-24118	0	1.291517443	8.809718882	0	0	3.766634399	0	5.664823711	0
tsrna-04522	0	0	4.404859441	0	0	3.766634399	0	0	0
tsrna-13562	0	0	4.404859441	0	0	0	0	0	0
tsrna-12694	1.084043743	0	0	0	0	0	1.992111239	39.65376597	0
tsrna-10762	0	0	4.404859441	3.766100078	0	0	1.992111239	0	0
tsrna-19592	0	1.291517443	22.0242972	2.510733385	0	0	0	0	0
tsrna-12896	5.420218717	12.91517443	171.7895182	15.06440031	5.979895591	30.13307519	13.94477868	5.664823711	6.570410158
tsrna-18426	0	0	4.404859441	0	0	0	0	0	0
tsrna-04806	1.084043743	0	0	0	0	0	0	0	0
tsrna-04137	0	0	0	0	0	3.766634399	0	0	3.285205079
tsrna-10691	0	0	0	0	0	0	5.976333718	0	0
tsrna-23605	0	0	4.404859441	0	0	0	0	0	0
tsrna-11310	1.084043743	2.583034885	22.0242972	2.510733385	17.93968677	11.2999032	3.984222479	39.65376597	9.855615237
tsrna-11089	4.336174973	10.33213954	22.0242972	1.255366693	11.95979118	18.833172	7.968444958	16.99447113	22.99643555
tsrna-01726	0	1.291517443	0	0	5.979895591	0	0	0	0
tsrna-12431	0	0	0	0	0	0	0	5.664823711	0
tsrna-08025	1.084043743	0	0	0	0	0	0	0	0
tsrna-10524	68.29475583	33.57945351	136.5506427	35.15026739	95.67832946	184.5650856	17.92900116	764.7512009	124.837793
tsrna-16547	3.25213123	2.583034885	4.404859441	0	0	3.766634399	11.95266744	0	3.285205079
tsrna-17460	0	0	0	0	5.979895591	7.533268798	0	0	0
tsrna-11027	0	1.291517443	0	0	0	0	1.992111239	0	0
tsrna-10261	2.168087487	15.49820931	8.809718882	5.02146677	17.93968677	52.73288159	71.71600462	33.98894226	19.71123047
tsrna-15258	0	0	8.809718882	0	0	0	1.992111239	5.664823711	0
tsrna-25410	0	0	26.42915665	0	0	0	0	5.664823711	3.285205079
tsrna-18848	0	0	0	0	0	0	3.984222479	5.664823711	0
tsrna-19675	2.168087487	11.62365698	4.404859441	10.04293354	5.979895591	33.89970959	7.968444958	45.31858969	22.99643555
tsrna-24297	31.43726856	6.457587213	35.23887553	22.59660047	11.95979118	15.0665376	27.88955735	39.65376597	26.28164063
tsrna-05015	2.168087487	2.583034885	0	2.510733385	5.979895591	11.2999032	17.92900116	22.65929484	3.285205079
tsrna-06275	2.168087487	2.583034885	8.809718882	1.255366693	0	3.766634399	1.992111239	62.31306082	6.570410158
tsrna-03983	5.420218717	20.66427908	13.21457832	13.80903362	5.979895591	0	13.94477868	0	16.42602539
tsrna-19731	3.25213123	2.583034885	8.809718882	7.532200156	0	0	9.960556197	5.664823711	3.285205079
tsrna-01242	0	0	0	0	0	0	1.992111239	0	0
tsrna-02074	2.168087487	1.291517443	8.809718882	2.510733385	0	3.766634399	1.992111239	84.97235566	3.285205079
tsrna-07649	13.00852492	19.37276164	52.85831329	21.34123377	35.87937355	48.96624719	25.89744611	33.98894226	22.99643555
tsrna-24902	0	0	0	1.255366693	0	0	0	16.99447113	0
tsrna-12010	6.50426246	7.749104656	22.0242972	13.80903362	0	15.0665376	7.968444958	16.99447113	6.570410158
tsrna-13300	1307.356754	1770.670414	977.8787959	1118.531723	1399.295568	1001.92475	543.8463684	719.4326113	962.5650881
tsrna-03149	0	0	0	0	0	0	0	0	3.285205079
tsrna-04296	1.084043743	0	0	0	5.979895591	0	0	0	3.285205079
tsrna-14154	2.168087487	1.291517443	13.21457832	5.02146677	0	3.766634399	3.984222479	0	0
tsrna-03232	5.420218717	9.040622098	17.61943776	15.06440031	0	11.2999032	19.92111239	11.32964742	9.855615237
tsrna-13364	0	0	0	0	0	0	1.992111239	0	0
tsrna-14078	0	1.291517443	0	0	0	3.766634399	0	0	0
tsrna-06899	1.084043743	0	4.404859441	1.255366693	5.979895591	3.766634399	0	5.664823711	9.855615237
tsrna-10922	0	1.291517443	0	1.255366693	0	0	0	0	3.285205079
tsrna-02460	1.084043743	5.16606977	17.61943776	1.255366693	0	3.766634399	1.992111239	0	29.56684571
tsrna-18229	0	0	0	0	0	0	1.992111239	0	0
tsrna-06695	0	0	0	0	0	0	1.992111239	0	0
tsrna-10306	0	0	35.23887553	0	5.979895591	7.533268798	1.992111239	0	3.285205079
tsrna-14810	0	3.874552328	0	2.510733385	0	11.2999032	1.992111239	67.97788453	6.570410158
tsrna-21034	0	5.16606977	0	2.510733385	0	18.833172	1.992111239	11.32964742	9.855615237
tsrna-10154	0	0	0	2.510733385	0	0	1.992111239	0	0
tsrna-01578	2.168087487	0	0	1.255366693	0	0	0	0	0
tsrna-11565	5.420218717	7.749104656	8.809718882	8.787566848	17.93968677	26.36644079	11.95266744	33.98894226	32.85205079
