AccID	log2FC	Pvalue	FDR	ACF001	ACF002	ACF004	ACF005	ACF006	ACF007	ALI001	ALI002	ALI003	ALI004	ALI006	ALI007
CYP1D1P	7.37569595091438	0.00886487462727773	0.204966220788997	0.0	22.0	40.0	0.0	159.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LOC100288125	4.84824832042944	0.107789403663129	1	0.0	0.0	0.0	4.0	29.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LOC100288123	21.2319570307093	1	1	0.0	134.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LOC727884	6.69700464272474	1	1	0.0	0.0	0.0	52.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SLC36A4	0.260695833959994	0.885650068770989	0.999945521717091	0.0	0.0	0.0	73.0	36.0	0.0	2.0	64.0	29.0	46.0	20.0	10.0
RP5-1043L13.1	-4.51661783056094	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.0	0.0	0.0
OR7E53P	-2.95324310830602	0.332385121021591	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0
GPKOW	-0.243458454065453	0.839905741678203	0.999945521717091	54.0	246.0	315.0	62.0	435.0	1.0	0.0	652.0	128.0	357.0	152.0	115.0
TRDJ1	-1.8975195895968	0.506561224223134	0.999945521717091	84.0	1.0	0.0	0.0	0.0	0.0	0.0	154.0	0.0	180.0	0.0	0.0
HTR5A	-7.93434842207941	0.00391978642744828	0.116182725070246	0.0	0.0	0.0	0.0	0.0	0.0	186.0	0.0	27.0	0.0	28.0	0.0
BRE	-7.09468027714201	0.00427191394761941	0.122239877252713	1.0	0.0	0.0	0.0	0.0	0.0	0.0	83.0	73.0	61.0	0.0	0.0
IL2RA	1.57373326195396	0.447575530686909	0.999945521717091	1.0	219.0	81.0	58.0	50.0	0.0	0.0	220.0	1.0	0.0	0.0	0.0
ANKRD62P1-PARP4P3	-4.36978409859476	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	38.0	0.0	0.0	0.0	0.0
LOC100421561	4.43792554657491	1	1	0.0	0.0	0.0	0.0	30.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
IL2RB	-0.279267422171399	0.832792977168313	0.999945521717091	173.0	199.0	249.0	1.0	677.0	1.0	0.0	813.0	138.0	183.0	125.0	295.0
LOC727896	-0.797645371990158	1	1	0.0	1.0	88.0	0.0	28.0	0.0	0.0	0.0	159.0	0.0	0.0	0.0
LGALSL	0.892226250220012	0.52320172207656	0.999945521717091	91.0	58.0	48.0	35.0	280.0	5.0	122.0	155.0	1.0	0.0	0.0	37.0
OR2AH1P	-5.15990546022053	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	66.0	0.0	0.0	0.0	0.0
PEX26	-0.503013793405357	0.432000335778022	0.999945521717091	521.0	158.0	260.0	160.0	624.0	175.0	641.0	722.0	310.0	125.0	377.0	445.0
LOC102724935	6.00600829056067	0.0221033905012809	0.330262400437447	1.0	0.0	0.0	140.0	276.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0
LGALS4	0.292136191436117	0.717104048697488	0.999945521717091	14853.0	21436.0	13664.0	5935.0	2190.0	17604.0	12104.0	768.0	11707.0	4766.0	10061.0	10092.0
C4B	-1.26155159498169	0.346114885582645	0.999945521717091	267.0	42.0	8.0	30.0	0.0	21.0	17.0	4.0	228.0	9.0	88.0	328.0
C4A	1.87655751510924	0.307877892847564	0.999945521717091	86.0	64.0	0.0	89.0	1.0	1.0	5.0	0.0	1.0	0.0	55.0	1.0
LGALS3	0.199031841900908	0.805301265195378	0.999945521717091	3764.0	5464.0	2752.0	1991.0	211.0	4900.0	6181.0	1124.0	2822.0	986.0	1720.0	1832.0
LGALS2	0.18300817434291	0.858192106049269	0.999945521717091	263.0	393.0	863.0	361.0	319.0	91.0	590.0	1.0	434.0	579.0	224.0	212.0
IL36A	1.97062024947033	0.483784391290031	0.999945521717091	0.0	57.0	0.0	44.0	37.0	0.0	0.0	70.0	0.0	0.0	0.0	0.0
LGALS1	-0.103846602842532	0.830715476146801	0.999945521717091	1506.0	4401.0	1463.0	533.0	2321.0	2493.0	1440.0	4345.0	873.0	3260.0	1351.0	1271.0
HMGN2P46	22.2269530142234	1	1	0.0	0.0	0.0	0.0	0.0	168.0	0.0	0.0	0.0	0.0	0.0	0.0
MCIDAS	-4.64505936077272	1	1	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	58.0	0.0	0.0	0.0
IL36B	-0.987016045682053	0.733616512647034	0.999945521717091	0.0	0.0	0.0	0.0	48.0	0.0	8.0	72.0	20.0	0.0	0.0	0.0
HMGN2P45	-6.24812454801272	0.0377640084191037	0.386568511720554	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	42.0	22.0
LOC102724930	-0.50772618793725	0.747621695907485	0.999945521717091	0.0	70.0	355.0	89.0	0.0	148.0	585.0	164.0	170.0	0.0	40.0	132.0
LOC102724933	-6.46249575066962	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	89.0
HMGN2P43	5.63522532793841	1	1	0.0	0.0	0.0	0.0	69.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LOC102724932	5.55906889739435	1	1	0.0	0.0	46.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BSG	0.103563973669629	0.814620848785614	0.999945521717091	9060.0	10552.0	5897.0	2803.0	3243.0	6909.0	5861.0	10422.0	3886.0	4088.0	4434.0	5179.0
HMGN2P42	-4.40688054654258	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	39.0	0.0	0.0	0.0	0.0
LOC100506985	6.95729903054057	0.0193445703842232	0.316870775743217	0.0	146.0	0.0	25.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0
HMGN2P41	0.890666402003177	0.419139193717399	0.999945521717091	84.0	332.0	68.0	73.0	276.0	379.0	0.0	418.0	3.0	189.0	33.0	95.0
AC002480.3	5.19725571526814	1	1	0.0	75.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LGALS9	-0.313284923988556	0.489408711926812	0.999945521717091	3020.0	4705.0	3548.0	559.0	2638.0	2769.0	3858.0	4673.0	2366.0	2741.0	1945.0	3369.0
LGALS8	-4.29260047677803	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	36.0	0.0	0.0	0.0	0.0
BSN	0.549906512872595	0.801959975929427	0.999945521717091	0.0	0.0	86.0	0.0	257.0	0.0	71.0	55.0	0.0	66.0	0.0	41.0
LOC102724939	6.11521597667192	0.0420525583391454	0.404500269140648	0.0	89.0	0.0	0.0	36.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
INHBA-AS1	1.80249692915931	0.462099465502348	0.999945521717091	127.0	50.0	0.0	0.0	57.0	0.0	0.0	0.0	25.0	18.0	0.0	0.0
BSX	-7.95911107762292	0.00502986536429564	0.137859216513278	0.0	0.0	0.0	0.0	0.0	0.0	87.0	0.0	0.0	1.0	0.0	168.0
LOC102724946	4.73906388868998	1	1	0.0	0.0	0.0	0.0	37.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BTC	-4.67360111026163	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	47.0	0.0	0.0	0.0	0.0
BTD	-3.61637559843705	0.10353065305429	0.75305929453838	85.0	0.0	0.0	0.0	1.0	0.0	629.0	0.0	0.0	22.0	70.0	109.0
CFDP1	-0.698191854366301	0.44669003004784	0.999945521717091	169.0	346.0	196.0	0.0	64.0	309.0	247.0	310.0	150.0	281.0	305.0	111.0
LOC102724942	5.1427974027891	1	1	0.0	0.0	0.0	0.0	49.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CRISPLD1	1.90308186159517	0.441826450240299	0.999945521717091	0.0	50.0	0.0	12.0	106.0	0.0	0.0	43.0	0.0	13.0	0.0	0.0
CRISPLD2	-2.6946802956683	0.0608493566143323	0.501024853715405	215.0	1.0	0.0	20.0	0.0	3.0	439.0	224.0	80.0	64.0	395.0	154.0
SUB1	1.14167125926514	0.141674739169568	0.92446704128611	616.0	517.0	276.0	170.0	181.0	494.0	4.0	365.0	119.0	239.0	103.0	186.0
LOC102724944	-4.94465021434579	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35.0	0.0	0.0
LOC102724943	2.51674755549674	1	1	132.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0
LOC100506974	-5.90166547970063	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	68.0	0.0	0.0
BTK	0.28762544319705	0.821025951494208	0.999945521717091	86.0	418.0	41.0	32.0	805.0	578.0	1.0	792.0	173.0	475.0	117.0	0.0
LOC727874	4.55803942154954	1	1	0.0	0.0	23.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DHX8	-1.31674935078293	0.179104257868133	0.999945521717091	82.0	536.0	73.0	84.0	528.0	1.0	893.0	1099.0	69.0	476.0	137.0	349.0
DHX9	0.716397787655115	0.52542665760265	0.999945521717091	229.0	67.0	41.0	463.0	654.0	646.0	0.0	933.0	145.0	248.0	169.0	255.0
LOC727838	7.30431805014034	0.00969071834057201	0.217461631418089	99.0	15.0	0.0	0.0	109.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LOC102724950	3.55701360349037	1	1	0.0	0.0	0.0	68.0	0.0	0.0	0.0	22.0	0.0	0.0	0.0	0.0
NKAIN2	-1.07429438528416	0.67588316281785	0.999945521717091	0.0	0.0	0.0	16.0	0.0	12.0	0.0	29.0	18.0	0.0	0.0	53.0
LOC102724957	3.002228903286	0.27449991567538	0.999945521717091	0.0	68.0	0.0	59.0	28.0	0.0	0.0	41.0	0.0	0.0	0.0	0.0
NKAIN1	7.23480918537906	0.0160718870948458	0.301779101023219	0.0	137.0	0.0	42.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LOC390282	3.44505738107747	0.256067823212576	1	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NKAIN4	-5.48875556870481	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	83.0	0.0	0.0	0.0	0.0
LOC100288203	-0.464070874433637	0.782020678932515	0.999945521717091	0.0	277.0	1.0	12.0	107.0	1.0	171.0	295.0	1.0	24.0	0.0	1.0
RACGAP1	0.112188883931493	0.930554112466618	0.999945521717091	0.0	193.0	104.0	148.0	226.0	0.0	52.0	392.0	38.0	221.0	38.0	86.0
LOC102724952	0.466183578602861	1	1	0.0	0.0	0.0	0.0	25.0	0.0	0.0	25.0	0.0	0.0	0.0	0.0
LOC102724955	-6.59607906663954	0.0282500447531406	0.348797337451402	0.0	0.0	0.0	0.0	0.0	0.0	0.0	104.0	0.0	0.0	0.0	41.0
OR5G4P	5.16447254411726	1	1	0.0	0.0	35.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SLC10A4	-6.58161300460096	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	74.0	0.0	0.0	0.0
BBS2	-0.677434520933163	0.650579551094646	0.999945521717091	116.0	22.0	0.0	33.0	81.0	13.0	0.0	137.0	38.0	0.0	115.0	115.0
BBS1	0.534217823920342	0.815521686876264	0.999945521717091	0.0	0.0	41.0	0.0	212.0	0.0	5.0	0.0	5.0	59.0	60.0	0.0
XBP1	-0.400477006913533	0.467816305606948	0.999945521717091	255.0	1038.0	318.0	226.0	1140.0	799.0	1015.0	1243.0	729.0	415.0	379.0	659.0
SLC10A7	6.00373024864073	0.0249565889566302	0.341481457652161	0.0	68.0	22.0	0.0	47.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
HSD17B1P1	-0.512192885981526	0.844695892989445	0.999945521717091	0.0	65.0	0.0	15.0	41.0	1.0	0.0	0.0	0.0	0.0	106.0	0.0
SLC10A1	3.93504961175684	1	1	0.0	31.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SPDYC	23.0663882203932	1	1	0.0	0.0	0.0	0.0	351.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
RP11-173B14.5	0.48935886139218	1	1	0.0	0.0	0.0	0.0	113.0	0.0	0.0	112.0	0.0	0.0	0.0	0.0
SLC10A2	-0.174429120698709	1	1	0.0	45.0	0.0	0.0	0.0	0.0	0.0	48.0	0.0	0.0	0.0	0.0
SLC10A3	0.598984842385375	0.644916388172053	0.999945521717091	484.0	448.0	264.0	95.0	99.0	172.0	0.0	44.0	210.0	0.0	270.0	221.0
SUCO	0.26480626370931	0.798581742582984	0.999945521717091	120.0	347.0	104.0	61.0	148.0	248.0	1.0	348.0	1.0	168.0	175.0	127.0
LOC102724967	0.571983409636596	0.789960476781184	0.999945521717091	1.0	1.0	74.0	61.0	0.0	0.0	0.0	0.0	29.0	82.0	24.0	0.0
PEX5L	2.14425159998404	1	1	119.0	0.0	0.0	0.0	0.0	9.0	0.0	41.0	0.0	0.0	0.0	0.0
LOC100506990	5.3103389143218	0.0776121884045075	0.602587123196942	0.0	0.0	0.0	17.0	30.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
LOC102724969	5.30931376771438	1	1	0.0	79.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MC1R	1.09188849655924	0.665295923594949	0.999945521717091	0.0	186.0	58.0	0.0	0.0	7.0	0.0	0.0	41.0	0.0	19.0	0.0
LOC102724964	-21.6698887246682	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	123.0	0.0	0.0	0.0
LOC102724963	4.82904709585997	1	1	0.0	58.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LOC102724965	22.1677733994956	1	1	0.0	268.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LOC390298	22.6931435904673	1	1	0.0	0.0	183.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SPDYA	1.86928826653854	1	1	0.0	0.0	0.0	0.0	0.0	161.0	0.0	69.0	0.0	0.0	0.0	0.0
LOC101805491	-4.13746568034553	0.171027552327773	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0
LOC100506999	21.4245232140114	1	1	0.0	0.0	0.0	0.0	0.0	147.0	0.0	0.0	0.0	0.0	0.0	0.0
LOC101927803	1.98039539868796	0.495180351372792	0.999945521717091	0.0	0.0	0.0	19.0	0.0	68.0	0.0	0.0	0.0	28.0	0.0	0.0
LOC101927800	-6.59764880982678	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	75.0	0.0
LOC101927801	-0.756292510149577	1	1	0.0	0.0	0.0	27.0	0.0	0.0	101.0	0.0	0.0	0.0	0.0	0.0
OR3A4P	5.37676112235967	1	1	0.0	85.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
C8B	-1.69807627317075	0.549903867059703	0.999945521717091	9.0	0.0	54.0	0.0	0.0	0.0	0.0	0.0	86.0	0.0	0.0	102.0
C8A	5.46657779947695	0.0694130487512541	1	17.0	0.0	31.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
C8G	3.33862001594777	0.111046795830736	0.793459221564022	188.0	409.0	31.0	0.0	0.0	377.0	14.0	0.0	0.0	0.0	0.0	57.0
SUFU	-1.20715598019889	1	1	0.0	0.0	0.0	0.0	0.0	17.0	0.0	0.0	0.0	38.0	0.0	0.0
BBS9	2.04223482749616	0.482234893373655	0.999945521717091	48.0	0.0	0.0	0.0	67.0	0.0	0.0	0.0	0.0	24.0	0.0	0.0
BBS7	0.888873009822632	0.59693579522883	0.999945521717091	61.0	79.0	0.0	84.0	142.0	0.0	0.0	41.0	0.0	91.0	26.0	64.0
BBS5	-0.00407852824259272	0.998637644264084	0.999945521717091	243.0	0.0	0.0	1.0	30.0	0.0	0.0	61.0	1.0	201.0	0.0	0.0
LOC400043	1.92776690952087	0.497535691626576	0.999945521717091	0.0	244.0	0.0	0.0	69.0	0.0	2.0	82.0	0.0	0.0	0.0	0.0
BBS4	0.0759694629200769	0.970108986203545	0.999945521717091	0.0	0.0	18.0	51.0	78.0	1.0	0.0	91.0	0.0	75.0	0.0	61.0
LOC101927809	22.8656105775042	2.74213999689229e-14	5.49200652472748e-12	113.0	0.0	0.0	68.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZHX2	0.275371707492318	0.876100858731981	0.999945521717091	322.0	424.0	0.0	0.0	1066.0	123.0	0.0	561.0	0.0	252.0	356.0	146.0
PCYT1B	0.372936853543533	1	1	0.0	0.0	0.0	0.0	227.0	0.0	0.0	166.0	0.0	23.0	17.0	0.0
PCYT1A	-2.05978277685964	0.173093995291338	0.999945521717091	146.0	61.0	2.0	13.0	0.0	0.0	0.0	135.0	79.0	234.0	126.0	177.0
ZHX3	-0.472635544259541	0.806161065251637	0.999945521717091	128.0	80.0	0.0	0.0	106.0	0.0	0.0	0.0	121.0	29.0	47.0	64.0
LOC101927811	0.76705138970419	0.789369944810363	0.999945521717091	0.0	0.0	78.0	19.0	38.0	0.0	0.0	0.0	0.0	0.0	0.0	90.0
CACYBP	0.371792630536233	0.691893532067547	0.999945521717091	292.0	261.0	159.0	107.0	152.0	944.0	487.0	382.0	1.0	213.0	113.0	292.0
ZHX1	0.647735108753678	0.622586230222105	0.999945521717091	125.0	106.0	43.0	75.0	80.0	1.0	48.0	138.0	0.0	123.0	0.0	36.0
RNF144A	0.077811399987957	0.967764949686053	0.999945521717091	315.0	0.0	0.0	7.0	682.0	0.0	0.0	488.0	1.0	225.0	38.0	218.0
LOC102724903	4.88655912866442	1	1	0.0	0.0	0.0	0.0	41.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LOC102724900	4.89289118720577	1	1	0.0	0.0	29.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TAX1BP1	0.464746169988566	0.636014921073977	0.999945521717091	160.0	602.0	142.0	101.0	573.0	417.0	0.0	575.0	193.0	219.0	248.0	75.0
LOC102724905	5.6142141247643	1	1	0.0	0.0	0.0	0.0	68.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LOC102724908	-2.71698232163529	0.348609857485502	0.999945521717091	0.0	0.0	0.0	0.0	41.0	0.0	0.0	229.0	63.0	0.0	0.0	0.0
LOC102724907	-0.457660475019892	1	1	0.0	67.0	0.0	0.0	0.0	0.0	0.0	87.0	0.0	0.0	0.0	0.0
LOC101927820	6.70999646496014	0.0256192302458516	0.341481457652161	101.0	0.0	0.0	0.0	0.0	38.0	0.0	0.0	0.0	0.0	0.0	0.0
LOC101927823	-5.98233468972838	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	49.0	0.0
LOC102724913	-3.90526254858678	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0	0.0
PSMC6P3	-0.452233467405415	0.876214397762579	0.999945521717091	0.0	0.0	0.0	0.0	46.0	0.0	0.0	0.0	11.0	0.0	26.0	0.0
LOC102724915	-6.26800378868647	1	1	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	85.0	0.0	0.0	0.0
LOC102724911	4.14791054493088	1	1	0.0	36.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LOC101927826	5.79719544692723	1	1	75.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LOC727803	4.95501113953163	1	1	0.0	0.0	0.0	0.0	43.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RP11-252C15.1	5.74480880048871	1	1	0.0	0.0	0.0	27.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LOC102724916	-0.50139332587784	1	1	0.0	0.0	0.0	22.0	0.0	0.0	0.0	0.0	51.0	0.0	0.0	0.0
LOC102724919	3.94020811062899	0.192679858116789	1	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LOC102724918	5.46170217060986	1	1	0.0	0.0	43.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LOC101927831	-6.17541463930701	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	56.0	0.0
PEX16	0.257858947256265	0.77920634950014	0.999945521717091	1201.0	255.0	471.0	196.0	161.0	911.0	3.0	785.0	440.0	617.0	334.0	434.0
PEX19	-0.417371190165266	0.725760628155539	0.999945521717091	30.0	210.0	111.0	85.0	164.0	267.0	0.0	898.0	2.0	340.0	52.0	185.0
LOC101927835	4.45776877783329	1	1	0.0	0.0	0.0	0.0	0.0	27.0	0.0	0.0	0.0	0.0	0.0	0.0
LOC101927834	-2.80619308033809	1	1	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	85.0
PEX10	0.349577615376912	0.543218001450849	0.999945521717091	602.0	1103.0	409.0	253.0	380.0	1421.0	456.0	1111.0	520.0	203.0	264.0	530.0
PEX12	8.29080737680666	3.86674188374628e-05	0.00230724050958356	131.0	202.0	0.0	98.0	0.0	58.0	0.0	1.0	0.0	0.0	0.0	0.0
PEX13	-1.10199272383645	0.50374860541123	0.999945521717091	33.0	87.0	8.0	0.0	87.0	0.0	0.0	184.0	0.0	106.0	30.0	78.0
PEX14	-0.304743795629098	0.775536235652608	0.999945521717091	160.0	443.0	13.0	72.0	346.0	0.0	212.0	133.0	39.0	205.0	262.0	116.0
PSMC6P2	-7.01334192736828	0.0196344898890954	0.318235107763617	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.0	83.0	0.0
PSMC6P1	-5.87806447143791	0.0406716111576077	0.397093697133746	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	75.0	1.0	15.0
LOC102724924	3.57101594673235	1	1	0.0	0.0	59.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0
LOC102724923	3.33778775454859	1	1	0.0	0.0	0.0	32.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0
LOC102724926	6.88783382136917	0.0219420242594229	0.329361748097989	0.0	220.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LOC102724922	-4.99918796304988	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	59.0	0.0	0.0	0.0	0.0
LOC102724921	-0.545961111305292	1	1	0.0	0.0	0.0	0.0	30.0	0.0	0.0	61.0	0.0	0.0	0.0	0.0
LOC101927839	22.0187542528788	1	1	0.0	0.0	0.0	0.0	0.0	144.0	0.0	0.0	0.0	0.0	0.0	0.0
LOC101927838	-6.08365708680103	0.0431391011466652	0.408262351413499	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30.0	0.0	0.0	40.0	0.0
LOC102724927	-1.48854025560116	1	1	0.0	0.0	32.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	97.0
LOC102724929	-4.81558809936034	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	32.0	0.0	0.0
LOC101927844	22.9187656704374	1	1	0.0	0.0	0.0	0.0	0.0	280.0	0.0	0.0	0.0	0.0	0.0	0.0
INPPL1	0.43804481476566	0.557790400173	0.999945521717091	825.0	1151.0	431.0	79.0	1981.0	1111.0	576.0	1582.0	69.0	1003.0	474.0	181.0
RBM22P2	-1.05317671097145	1	1	0.0	0.0	0.0	0.0	38.0	0.0	0.0	0.0	0.0	0.0	0.0	60.0
IGF1R	-1.05425619272795	1	1	0.0	0.0	0.0	0.0	39.0	0.0	0.0	113.0	0.0	0.0	0.0	0.0
PPIP5K1	-0.629160540232205	0.733780279153053	0.999945521717091	0.0	199.0	0.0	97.0	58.0	0.0	1.0	184.0	0.0	37.0	270.0	56.0
PPIP5K2	0.228405808848284	0.878723702488857	0.999945521717091	164.0	387.0	12.0	52.0	156.0	0.0	239.0	128.0	0.0	156.0	0.0	49.0
ENPP2	1.06862753329101	0.520959373311259	0.999945521717091	115.0	45.0	35.0	25.0	24.0	116.0	0.0	69.0	90.0	0.0	0.0	0.0
ENPP1	-3.45670622580233	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	0.0
LOC101927848	-0.77068806363317	0.757560751423685	0.999945521717091	149.0	0.0	21.0	0.0	0.0	0.0	0.0	205.0	27.0	0.0	68.0	0.0
ENPP4	1.02950759720042	0.56919275096885	0.999945521717091	62.0	0.0	60.0	87.0	17.0	0.0	1.0	61.0	58.0	0.0	0.0	43.0
ENPP3	3.07373599947877	0.219433478141134	0.999945521717091	49.0	1.0	0.0	60.0	27.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0
ENPP6	1.86019721525146	1	1	0.0	0.0	0.0	0.0	41.0	354.0	89.0	0.0	0.0	0.0	6.0	0.0
ENPP5	-6.81834007083303	0.0211512335622552	0.325110894931996	0.0	0.0	0.0	0.0	0.0	0.0	0.0	107.0	0.0	12.0	0.0	45.0
MIR6124	-6.57825215655751	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	74.0	0.0
ENPP7	22.3460520320879	1	1	0.0	0.0	0.0	4.0	196.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LOC101927853	22.055952868684	1	1	0.0	0.0	0.0	0.0	0.0	148.0	0.0	0.0	0.0	0.0	0.0	0.0
LOC101927854	3.53120738431368	1	1	0.0	134.0	19.0	0.0	1255.0	0.0	0.0	99.0	0.0	0.0	0.0	36.0
LOC101927857	4.43792554657491	1	1	0.0	0.0	0.0	0.0	30.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPSF1P1	2.67089092040433	1	1	0.0	0.0	0.0	182.0	0.0	0.0	0.0	0.0	0.0	68.0	0.0	0.0
LOC101927858	6.72601075240215	0.0252675010136247	0.341481457652161	0.0	44.0	0.0	0.0	0.0	104.0	0.0	0.0	0.0	0.0	0.0	0.0
LOC101927855	-5.19388176352624	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29.0	0.0	0.0	0.0
LOC101927850	3.15516807013716	0.277174032016804	0.999945521717091	0.0	44.0	160.0	0.0	0.0	0.0	0.0	40.0	0.0	0.0	0.0	0.0
DHDDS	-0.889679093884159	0.644806830909608	0.999945521717091	0.0	156.0	95.0	0.0	39.0	0.0	0.0	79.0	23.0	149.0	145.0	0.0
LOC101927859	1.85136075182997	0.461450645254484	0.999945521717091	0.0	13.0	0.0	41.0	0.0	60.0	31.0	0.0	0.0	12.0	0.0	0.0
RBMS2P1	8.3602298960874	0.00166165605849952	0.0648937309198128	0.0	0.0	0.0	76.0	118.0	113.0	0.0	0.0	0.0	0.0	0.0	0.0
LOC101927866	-0.0139345939711945	0.996160905226443	0.999945521717091	0.0	63.0	0.0	0.0	46.0	0.0	69.0	5.0	0.0	0.0	0.0	0.0
HTRA3	0.754935752893766	0.471891214224267	0.999945521717091	1315.0	741.0	694.0	85.0	0.0	485.0	517.0	178.0	162.0	265.0	219.0	309.0
HTRA4	-0.0671294942539213	1	1	72.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	53.0
HTRA1	0.784821113651959	0.510909163597445	0.999945521717091	306.0	250.0	0.0	37.0	671.0	363.0	245.0	1.0	79.0	140.0	118.0	121.0
HTRA2	0.355993089392193	0.763538564999592	0.999945521717091	408.0	144.0	2.0	72.0	402.0	166.0	0.0	48.0	61.0	212.0	269.0	130.0
