AccID	log2FC	Pvalue	FDR	ACF001	ACF002	ACF004	ACF006	ALI001	ALI003	ALI006	ALI007
PEX5L	21.3371103651636	1	1	119.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LOC100506990	4.03657817851438	1	1	0.0	0.0	0.0	30.0	0.0	1.0	0.0	0.0
LOC102724969	5.66178023471815	1	1	0.0	79.0	1.0	0.0	0.0	0.0	0.0	0.0
MC1R	1.0526880682896	0.686221232643467	0.999856696914365	0.0	186.0	58.0	0.0	0.0	41.0	19.0	0.0
LOC102724964	-21.8754640157057	1	1	0.0	0.0	0.0	0.0	0.0	123.0	0.0	0.0
LOC102724963	5.17945118504589	1	1	0.0	58.0	0.0	0.0	0.0	0.0	0.0	0.0
LOC102724965	21.8923847965639	1	1	0.0	268.0	0.0	0.0	0.0	0.0	0.0	0.0
LOC390298	7.95093859415383	1	1	0.0	0.0	183.0	7.0	0.0	0.0	0.0	0.0
LOC101805491	-4.99680151120517	0.142010278860576	1	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0
LOC101927800	-21.2272151799188	1	1	0.0	0.0	0.0	0.0	0.0	0.0	75.0	0.0
LOC101927801	-21.2192013949526	1	1	0.0	0.0	0.0	0.0	101.0	0.0	0.0	0.0
OR3A4P	5.72926271241412	1	1	0.0	85.0	0.0	0.0	0.0	0.0	0.0	0.0
C8B	-1.68787290309027	0.514843748790413	0.999856696914365	9.0	0.0	54.0	0.0	0.0	86.0	0.0	102.0
C8A	5.82265554214311	0.085730778365062	1	17.0	0.0	31.0	0.0	0.0	0.0	0.0	0.0
C8G	2.4582048984125	0.24565113681894	0.999856696914365	188.0	409.0	31.0	0.0	14.0	0.0	0.0	57.0
BBS9	6.71543638082403	0.0473431618671484	1	48.0	0.0	0.0	67.0	0.0	0.0	0.0	0.0
BBS7	0.979078741639681	0.653750639194537	0.999856696914365	61.0	79.0	0.0	142.0	0.0	0.0	26.0	64.0
BBS5	7.26321437966635	0.010508582819033	0.191535882369569	243.0	0.0	0.0	30.0	0.0	1.0	0.0	0.0
LOC400043	6.36951087958424	0.0266484495007803	0.337670132781044	0.0	244.0	0.0	69.0	2.0	0.0	0.0	0.0
BBS4	0.342482266613594	0.914085702450059	0.999856696914365	0.0	0.0	18.0	78.0	0.0	0.0	0.0	61.0
LOC101927809	21.27692919285	1	1	113.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZHX2	1.04618034129255	0.624161776984461	0.999856696914365	322.0	424.0	0.0	1066.0	0.0	0.0	356.0	146.0
PCYT1B	2.93727331327126	1	1	0.0	0.0	0.0	227.0	0.0	0.0	17.0	0.0
PCYT1A	-1.59789427509019	0.406277756202717	0.999856696914365	146.0	61.0	2.0	0.0	0.0	79.0	126.0	177.0
ZHX3	-0.349769846534717	0.847514399969549	0.999856696914365	128.0	80.0	0.0	106.0	0.0	121.0	47.0	64.0
LOC101927811	0.324710824021309	0.914682777492061	0.999856696914365	0.0	0.0	78.0	38.0	0.0	0.0	0.0	90.0
CACYBP	-0.49502958470202	0.706517871233687	0.999856696914365	292.0	261.0	159.0	152.0	487.0	1.0	113.0	292.0
ZHX1	1.64123695952642	0.350921087659542	0.999856696914365	125.0	106.0	43.0	80.0	48.0	0.0	0.0	36.0
RNF144A	1.47670138984381	0.520061675972181	0.999856696914365	315.0	0.0	0.0	682.0	0.0	1.0	38.0	218.0
LOC102724903	5.2083452690354	1	1	0.0	0.0	0.0	41.0	0.0	0.0	0.0	0.0
LOC102724900	5.25137953359602	1	1	0.0	0.0	29.0	0.0	0.0	0.0	0.0	0.0
TAX1BP1	0.658699036767913	0.651261693649265	0.999856696914365	160.0	602.0	142.0	573.0	0.0	193.0	248.0	75.0
LOC102724905	5.9379941337573	1	1	0.0	0.0	0.0	68.0	0.0	0.0	0.0	0.0
LOC102724908	-1.3846649515545	1	1	0.0	0.0	0.0	41.0	0.0	63.0	0.0	0.0
LOC102724907	5.38688553161748	1	1	0.0	67.0	0.0	0.0	0.0	0.0	0.0	0.0
LOC101927820	21.1161230086852	1	1	101.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LOC101927823	-6.84658778039775	1	1	0.0	0.0	0.0	0.0	0.0	0.0	49.0	0.0
PSMC6P3	-0.477984612966269	0.882748291100997	1	0.0	0.0	0.0	46.0	0.0	11.0	26.0	0.0
LOC102724915	-7.16454584569124	1	1	0.0	0.0	0.0	1.0	0.0	85.0	0.0	0.0
LOC102724911	4.49442617548167	1	1	0.0	36.0	0.0	0.0	0.0	0.0	0.0	0.0
LOC101927826	6.14421882308369	1	1	75.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
LOC727803	5.27702775530589	1	1	0.0	0.0	0.0	43.0	0.0	0.0	0.0	0.0
LOC102724916	-6.8649264563266	1	1	0.0	0.0	0.0	0.0	0.0	51.0	0.0	0.0
LOC102724919	4.2951156442075	0.206239060482848	1	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0
LOC102724918	5.82148040648847	1	1	0.0	0.0	43.0	0.0	0.0	0.0	0.0	0.0
LOC101927831	-7.03942000697469	1	1	0.0	0.0	0.0	0.0	0.0	0.0	56.0	0.0
PEX16	0.238574958190002	0.858049336085402	0.999856696914365	1201.0	255.0	471.0	161.0	3.0	440.0	334.0	434.0
PEX19	0.547720579032906	0.738681443309432	0.999856696914365	30.0	210.0	111.0	164.0	0.0	2.0	52.0	185.0
LOC101927834	-21.0402568875335	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	85.0
PEX10	-0.16503316999854	0.84917158898789	0.999856696914365	602.0	1103.0	409.0	380.0	456.0	520.0	264.0	530.0
PEX12	7.95308357084465	0.00862309591021396	0.172886824379565	131.0	202.0	0.0	0.0	0.0	0.0	0.0	0.0
PEX13	0.292374022338755	0.879474347014708	0.999856696914365	33.0	87.0	8.0	87.0	0.0	0.0	30.0	78.0
PEX14	-0.189425944002959	0.872455324127439	0.999856696914365	160.0	443.0	13.0	346.0	212.0	39.0	262.0	116.0
PSMC6P2	-21.3665079403888	1	1	0.0	0.0	0.0	0.0	0.0	0.0	83.0	0.0
PSMC6P1	-4.16621356511242	0.221058627623497	1	1.0	0.0	0.0	0.0	0.0	0.0	1.0	15.0
LOC102724924	6.27887652137765	1	1	0.0	0.0	59.0	0.0	0.0	0.0	0.0	0.0
LOC102724926	7.24393486220797	0.0312581027484385	0.371079147786938	0.0	220.0	11.0	0.0	0.0	0.0	0.0	0.0
LOC102724921	4.75791739090658	1	1	0.0	0.0	0.0	30.0	0.0	0.0	0.0	0.0
LOC101927838	-6.55346971735764	1	1	0.0	0.0	0.0	0.0	0.0	0.0	40.0	0.0
LOC102724927	-1.48705434570343	1	1	0.0	0.0	32.0	0.0	0.0	0.0	0.0	97.0
INPPL1	1.1396483841717	0.270163904998797	0.999856696914365	825.0	1151.0	431.0	1981.0	576.0	69.0	474.0	181.0
RBM22P2	-1.08965561991307	1	1	0.0	0.0	0.0	38.0	0.0	0.0	0.0	60.0
IGF1R	5.1362285368727	1	1	0.0	0.0	0.0	39.0	0.0	0.0	0.0	0.0
PPIP5K1	-1.48771568357055	0.516733753390924	0.999856696914365	0.0	199.0	0.0	58.0	1.0	0.0	270.0	56.0
PPIP5K2	0.704896912144622	0.701958838331802	0.999856696914365	164.0	387.0	12.0	156.0	239.0	0.0	0.0	49.0
ENPP2	0.557156413299313	0.803420602604979	0.999856696914365	115.0	45.0	35.0	24.0	0.0	90.0	0.0	0.0
LOC101927848	0.164316121672047	0.95014463719956	0.999856696914365	149.0	0.0	21.0	0.0	0.0	27.0	68.0	0.0
ENPP4	0.0951740019249864	0.96364774991865	0.999856696914365	62.0	0.0	60.0	17.0	1.0	58.0	0.0	43.0
ENPP3	1.40221979974168	0.650306599364483	1	49.0	1.0	0.0	27.0	0.0	0.0	17.0	0.0
ENPP6	-1.61156061885232	1	1	0.0	0.0	0.0	41.0	89.0	0.0	6.0	0.0
ENPP5	-6.35079284416545	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	45.0
MIR6124	-21.2087652951693	1	1	0.0	0.0	0.0	0.0	0.0	0.0	74.0	0.0
ENPP7	21.9794380234424	1	1	0.0	0.0	0.0	196.0	0.0	0.0	0.0	0.0
LOC101927854	4.82164827337537	1	1	0.0	134.0	19.0	1255.0	0.0	0.0	0.0	36.0
LOC101927857	4.75791739090658	1	1	0.0	0.0	0.0	30.0	0.0	0.0	0.0	0.0
LOC101927858	4.78248730381013	1	1	0.0	44.0	0.0	0.0	0.0	0.0	0.0	0.0
LOC101927855	-6.04959929908371	1	1	0.0	0.0	0.0	0.0	0.0	29.0	0.0	0.0
LOC101927850	7.89618873661654	0.010785071374261	0.194221334174551	0.0	44.0	160.0	0.0	0.0	0.0	0.0	0.0
DHDDS	-0.0339931636287803	0.987721879366674	0.999856696914365	0.0	156.0	95.0	39.0	0.0	23.0	145.0	0.0
LOC101927859	-2.13618732614673	1	1	0.0	13.0	0.0	0.0	31.0	0.0	0.0	0.0
RBMS2P1	21.0428876218229	1	1	0.0	0.0	0.0	118.0	0.0	0.0	0.0	0.0
LOC101927866	0.00838664836542339	0.997884728412481	0.999856696914365	0.0	63.0	0.0	46.0	69.0	0.0	0.0	0.0
HTRA3	0.728159933169572	0.622675966723969	0.999856696914365	1315.0	741.0	694.0	0.0	517.0	162.0	219.0	309.0
HTRA4	-0.0772218158944811	1	1	72.0	0.0	0.0	0.0	0.0	0.0	4.0	53.0
HTRA1	0.500672538435642	0.730632977215986	0.999856696914365	306.0	250.0	0.0	671.0	245.0	79.0	118.0	121.0
HTRA2	0.305635684305609	0.854019874599062	0.999856696914365	408.0	144.0	2.0	402.0	0.0	61.0	269.0	130.0
DAPP1	0.689136152484473	0.760865166405108	0.999856696914365	81.0	0.0	0.0	453.0	3.0	115.0	0.0	99.0
RNU7-3P	-5.18996795347832	0.126957540595163	1	0.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0
LOC101927861	-6.41150415413596	0.0586404936047532	1	0.0	0.0	0.0	0.0	0.0	19.0	0.0	23.0
AP000472.2	5.52983769672762	1	1	0.0	74.0	0.0	0.0	0.0	0.0	0.0	0.0
LOC101927875	3.39845257333771	0.21818011540534	0.999856696914365	140.0	38.0	0.0	0.0	1.0	0.0	0.0	11.0
HULC	-1.36804462839133	1	1	0.0	0.0	0.0	23.0	46.0	0.0	0.0	0.0
CHCHD10	0.244884250327324	0.787189740350992	0.999856696914365	1633.0	4231.0	2625.0	1179.0	1353.0	1911.0	939.0	1104.0
LOC101927872	5.1362285368727	1	1	0.0	0.0	0.0	39.0	0.0	0.0	0.0	0.0
IGF2R	0.803066726743447	1	1	0.0	0.0	0.0	120.0	0.0	0.0	0.0	51.0
BSPRY	-1.11304932185044	0.542517679785245	0.999856696914365	181.0	82.0	136.0	0.0	438.0	68.0	158.0	0.0
LOC101927870	-3.13551511977733	1	1	0.0	0.0	0.0	38.0	259.0	0.0	0.0	0.0
RBM22P4	-0.264193659626803	1	1	0.0	0.0	0.0	58.0	0.0	41.0	0.0	0.0
LOC101927886	5.97679889482025	1	1	0.0	0.0	71.0	0.0	0.0	1.0	0.0	0.0
LOC101927888	5.31018065649155	1	1	0.0	0.0	0.0	44.0	0.0	0.0	0.0	0.0
LOC101927880	-21.2924208029129	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	102.0
CA1	-0.479121450935195	0.754025854664337	0.999856696914365	34.0	341.0	224.0	425.0	575.0	0.0	64.0	425.0
CA3	5.95012277756076	1	1	0.0	0.0	47.0	0.0	0.0	0.0	0.0	0.0
ZIC2	-0.249847412660192	0.897897225504381	0.999856696914365	68.0	0.0	45.0	59.0	0.0	98.0	8.0	38.0
CA2	0.195301034369332	0.842564334517942	0.999856696914365	620.0	763.0	198.0	1296.0	622.0	428.0	117.0	497.0
ZIC3	-4.82217700577459	0.0709679486825757	0.73572789214817	0.0	26.0	0.0	0.0	275.0	0.0	91.0	0.0
ZIC1	5.70858201416534	1	1	0.0	0.0	0.0	58.0	0.0	0.0	0.0	0.0
CA4	-0.536589477157933	0.5981464805308	0.999856696914365	4855.0	6238.0	7096.0	689.0	6942.0	5141.0	3781.0	3912.0
CA7	0.600085219188622	0.699194631137588	0.999856696914365	191.0	684.0	518.0	0.0	219.0	288.0	19.0	101.0
CA9	22.2478370586064	1	1	0.0	0.0	0.0	239.0	0.0	0.0	0.0	0.0
CA8	0.122692186555111	1	1	0.0	0.0	0.0	47.0	0.0	0.0	0.0	32.0
TMEM189-UBE2V1	-0.50580833194044	0.581467826413467	0.999856696914365	543.0	899.0	376.0	286.0	929.0	432.0	332.0	261.0
MIR6165	6.20801315908266	1	1	0.0	0.0	0.0	82.0	0.0	0.0	0.0	0.0
SUN2	-0.149593058170708	0.862524554446227	0.999856696914365	1556.0	1599.0	981.0	1815.0	2070.0	900.0	592.0	1022.0
LOC101927898	-21.3032829464386	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	105.0
LOC101927895	20.9229999664246	1	1	0.0	130.0	0.0	0.0	0.0	0.0	0.0	0.0
SUN1	2.278929271583	0.246190491181329	0.999856696914365	65.0	66.0	0.0	249.0	0.0	1.0	17.0	32.0
ATP6AP1	0.13466949093704	0.890828281502997	0.999856696914365	986.0	668.0	596.0	308.0	737.0	512.0	151.0	250.0
CAD	-1.77856554864273	0.111922065237209	0.999856696914365	40.0	173.0	255.0	37.0	344.0	145.0	459.0	344.0
ATP6AP2	0.54416358346366	0.596725198016618	0.999856696914365	78.0	228.0	168.0	214.0	168.0	56.0	62.0	43.0
HUNK	0.844989754666364	0.725470599131634	0.999856696914365	0.0	123.0	8.0	100.0	1.0	0.0	62.0	0.0
LOC101927890	-6.04959929908371	1	1	0.0	0.0	0.0	0.0	0.0	29.0	0.0	0.0
LOC101927894	4.85097305933421	1	1	0.0	0.0	0.0	32.0	0.0	0.0	0.0	0.0
SUN5	-1.17480772623207	1	1	0.0	0.0	0.0	64.0	0.0	85.0	0.0	0.0
CAT	-0.628726427011863	0.676587720476619	0.999856696914365	38.0	159.0	26.0	229.0	0.0	111.0	123.0	178.0
LOC100132268	4.33173313807529	1	1	0.0	0.0	0.0	67.0	0.0	2.0	0.0	0.0
SHANK3	0.124856858331541	0.953498715315501	0.999856696914365	0.0	368.0	0.0	292.0	0.0	72.0	57.0	207.0
SHANK2	-7.30860390571666	1	1	0.0	0.0	0.0	0.0	90.0	0.0	1.0	0.0
SHANK1	-0.227611935636881	1	1	0.0	156.0	0.0	1.0	0.0	74.0	1.0	0.0
DAPL1	-21.4901056080137	1	1	0.0	0.0	0.0	0.0	123.0	0.0	0.0	0.0
FLJ44087	5.87291786608056	1	1	0.0	0.0	0.0	65.0	0.0	0.0	0.0	0.0
CBL	-0.399102874074792	0.813657522772252	0.999856696914365	87.0	420.0	1.0	409.0	0.0	71.0	330.0	256.0
SV2B	0.98086795647591	0.652445192440752	0.999856696914365	0.0	303.0	19.0	115.0	0.0	0.0	52.0	65.0
SV2A	-1.84337205982056	0.542399894357298	0.999856696914365	0.0	0.0	37.0	0.0	0.0	52.0	0.0	78.0
TBX22	6.5274693654371	1	1	0.0	0.0	88.0	0.0	0.0	0.0	0.0	1.0
CBS	-3.55080748182824	0.295328371841948	1	0.0	1.0	0.0	1.0	2.0	5.0	5.0	2.0
TBX21	0.250112735102454	0.866988743342564	0.999856696914365	381.0	1191.0	52.0	490.0	647.0	0.0	114.0	345.0
TBX20	7.22618299200157	0.0300489269123752	0.362176688936616	64.0	0.0	0.0	100.0	0.0	0.0	0.0	0.0
CLVS2	-1.39662268802096	0.535954746618504	0.999856696914365	0.0	60.0	0.0	39.0	17.0	40.0	70.0	0.0
CLVS1	-1.88296547633839	0.391902547557544	0.999856696914365	0.0	0.0	36.0	37.0	0.0	41.0	115.0	44.0
ZIC4	-0.0354342943439123	1	1	0.0	1.0	0.0	48.0	0.0	0.0	0.0	37.0
ZIC5	5.66998388227775	0.0943227068702877	1	45.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0
SUOX	0.162982110296515	0.91999575236595	0.999856696914365	0.0	75.0	97.0	320.0	75.0	63.0	142.0	5.0
CD2	0.22896302275773	0.867309179747022	0.999856696914365	504.0	157.0	357.0	1.0	107.0	128.0	210.0	193.0
CD4	-1.38974509865815	0.189728761831457	0.999856696914365	250.0	315.0	63.0	70.0	691.0	103.0	109.0	308.0
CCS	0.0788262194443701	0.92806686818214	0.999856696914365	892.0	1005.0	589.0	575.0	437.0	480.0	253.0	792.0
RPS16P10	0.399087137734665	0.903104675318239	1	3.0	8.0	0.0	10.0	7.0	3.0	0.0	0.0
CD6	-0.116747266018463	1	1	157.0	1.0	0.0	0.0	0.0	0.0	0.0	131.0
LOC390251	7.44723859466511	0.0228767664539884	0.303139068126892	0.0	0.0	114.0	27.0	0.0	0.0	0.0	0.0
CD5	6.67587730535303	0.00932341404236282	0.179512631138333	3.0	0.0	16.0	268.0	2.0	0.0	0.0	0.0
TBX10	0.908109153497572	0.68677861728939	0.999856696914365	0.0	9.0	146.0	64.0	46.0	0.0	0.0	68.0
CD7	-0.877867535301426	0.449212236788607	0.999856696914365	464.0	417.0	553.0	59.0	127.0	1072.0	255.0	424.0
LOC390255	-21.756204860572	1	1	0.0	0.0	0.0	0.0	0.0	113.0	0.0	0.0
CD9	0.157289738759947	0.857975853200326	0.999856696914365	542.0	963.0	548.0	897.0	292.0	531.0	285.0	626.0
MNX1-AS1	-21.085177936866	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	88.0
CDA	0.987429665847804	0.647622233785884	0.999856696914365	0.0	59.0	115.0	224.0	0.0	75.0	52.0	0.0
RPL36AP15	-2.25644735171211	1	1	0.0	0.0	13.0	0.0	0.0	53.0	0.0	0.0
CLEC10A	3.59964150890932	0.0609386433838705	0.647982469310118	551.0	461.0	148.0	450.0	0.0	0.0	0.0	95.0
AC004053.1	0.33327045193795	0.903398545839253	0.999856696914365	87.0	0.0	0.0	24.0	0.0	0.0	17.0	45.0
SCN11A	-3.00819339470118	0.189606325268371	0.999856696914365	1.0	0.0	0.0	35.0	0.0	19.0	55.0	120.0
RPL36AP25	5.49453198397751	1	1	0.0	0.0	0.0	50.0	0.0	0.0	0.0	0.0
SSTR5-AS1	-2.1907662266248	0.476870182280604	0.999856696914365	35.0	0.0	0.0	0.0	0.0	40.0	0.0	72.0
RP4-760C5.5	5.85024107387153	0.084248268029896	1	0.0	65.0	0.0	19.0	0.0	0.0	0.0	0.0
CLEC11A	2.01567885850504	0.334550449822045	0.999856696914365	277.0	0.0	172.0	168.0	38.0	0.0	0.0	93.0
HUS1	2.07299055597096	0.222407281137988	0.999856696914365	33.0	36.0	28.0	252.0	1.0	0.0	24.0	30.0
FLJ34503	-21.1044622121156	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	89.0
CEL	-2.26277670002142	0.493234775745363	1	0.0	8.0	0.0	0.0	0.0	16.0	0.0	0.0
NUP93	0.470861974948542	0.793259999181008	0.999856696914365	422.0	192.0	0.0	152.0	0.0	131.0	96.0	96.0
BCAN	-1.71978750080503	0.351038561273372	0.999856696914365	91.0	130.0	8.0	0.0	0.0	74.0	151.0	189.0
SCN10A	0.867875257409022	1	1	0.0	0.0	0.0	153.0	0.0	0.0	48.0	0.0
BCAM	-0.438482688837907	0.73278525487002	0.999856696914365	100.0	332.0	203.0	204.0	116.0	269.0	2.0	385.0
HECW2	-0.726904248560888	1	1	1.0	90.0	0.0	1.0	0.0	0.0	0.0	79.0
HECW1	20.950478943849	1	1	0.0	0.0	0.0	92.0	0.0	0.0	0.0	0.0
NUP98	-0.357604032854871	0.733637272770839	0.999856696914365	203.0	301.0	172.0	655.0	778.0	113.0	123.0	212.0
RPL36AP31	5.57856564252697	1	1	0.0	0.0	0.0	53.0	0.0	0.0	0.0	0.0
LOC100132223	4.59752769415994	0.175712120417114	1	26.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CFB	1.72016207830376	0.199020506515469	0.999856696914365	905.0	1148.0	640.0	175.0	23.0	305.0	177.0	3.0
RPL36AP30	-6.76542004956701	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	60.0
CFD	0.11152723208999	0.900875410235051	0.999856696914365	3757.0	5979.0	3972.0	2284.0	1239.0	2939.0	2143.0	3386.0
CFH	-1.75117989945877	0.136376697945951	0.999856696914365	181.0	162.0	27.0	6.0	161.0	190.0	161.0	258.0
CFI	-4.77371768668306	0.161081480965075	1	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0
CFP	1.03973069992948	0.474137210653477	0.999856696914365	482.0	801.0	94.0	965.0	0.0	130.0	294.0	232.0
RRP7A	0.116327067383688	0.892476192623477	0.999856696914365	2674.0	1843.0	1084.0	1347.0	1102.0	684.0	1015.0	1535.0
LOC100132239	21.0434178441808	1	1	95.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RRP7B	1.05014004028377	0.519999722927168	0.999856696914365	6.0	57.0	155.0	114.0	0.0	15.0	35.0	74.0
NUP85	0.778217245851957	0.424598420190707	0.999856696914365	245.0	307.0	196.0	244.0	184.0	34.0	59.0	135.0
NUP88	0.195562930362744	0.89349652625649	0.999856696914365	189.0	174.0	75.0	454.0	0.0	122.0	218.0	133.0
C3orf18	6.9089127751184	0.0412942082791789	1	111.0	27.0	0.0	0.0	0.0	0.0	0.0	0.0
LOC100421409	4.49442617548167	1	1	0.0	36.0	0.0	0.0	0.0	0.0	0.0	0.0
C3orf17	-0.0443895965823141	0.972085103270974	0.999856696914365	170.0	113.0	85.0	43.0	4.0	113.0	97.0	50.0
MCAM	1.67362857426932	0.56157401717936	0.999856696914365	0.0	103.0	0.0	227.0	0.0	55.0	0.0	0.0
LOC100421401	-0.485938202065028	0.847477079357024	0.999856696914365	0.0	118.0	0.0	92.0	95.0	0.0	69.0	0.0
CGN	0.135621716524253	0.889371856589284	0.999856696914365	631.0	782.0	486.0	122.0	333.0	386.0	265.0	218.0
C3orf14	-4.5632724661004	0.180813494364041	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0
LOC100421402	-0.277589652805169	1	1	0.0	0.0	100.0	6.0	132.0	0.0	8.0	0.0
MCAT	-0.434642732634494	0.636351573151506	0.999856696914365	214.0	273.0	323.0	245.0	293.0	259.0	133.0	350.0
LOC100421404	-5.65503277023736	0.0958556751683948	1	0.0	0.0	0.0	0.0	2.0	0.0	20.0	0.0
LOC100132249	8.40695955304724	0.00149248755215268	0.0779134822508684	148.0	1.0	0.0	223.0	0.0	0.0	0.0	0.0
MOCS2	0.688766824452475	0.733665566238409	0.999856696914365	0.0	38.0	86.0	190.0	1.0	85.0	38.0	0.0
MOCS3	1.1002949592709	0.677682932215649	0.999856696914365	0.0	287.0	0.0	77.0	0.0	1.0	0.0	94.0
TMEM110-MUSTN1	-2.75244958080306	0.28200653745251	0.999856696914365	0.0	99.0	1.0	0.0	263.0	0.0	76.0	0.0
STON1	-1.29848368783097	0.672624402572854	0.999856696914365	0.0	0.0	47.0	0.0	0.0	77.0	0.0	28.0
CHM	-5.55421498747055	1	1	0.0	0.0	0.0	1.0	0.0	0.0	33.0	0.0
STON2	0.693160963125835	0.700666168895194	0.999856696914365	187.0	381.0	0.0	356.0	0.0	93.0	32.0	214.0
MCEE	3.89552885018092	0.20062198375647	0.999856696914365	122.0	0.0	33.0	0.0	9.0	0.0	0.0	0.0
FGD5-AS1	0.540423030499176	0.744823587436492	0.999856696914365	139.0	365.0	0.0	236.0	1.0	33.0	97.0	154.0
RRP12	0.899765776051949	0.318231789824474	0.999856696914365	351.0	850.0	340.0	588.0	127.0	222.0	110.0	265.0
CIC	-0.0320209149723491	0.975503407032268	0.999856696914365	210.0	565.0	297.0	1567.0	925.0	185.0	297.0	475.0
RP11-397C12.1	3.93912445892392	0.246939663990376	1	0.0	0.0	0.0	17.0	0.0	0.0	0.0	0.0
RRP15	-4.18064820744416	0.0153628614806221	0.241237032602641	0.0	33.0	8.0	0.0	219.0	68.0	123.0	11.0
ZIK1	-0.45237751000389	0.870263312381679	0.999856696914365	0.0	0.0	0.0	119.0	1.0	76.0	0.0	24.0
EDARADD	-1.3698792546454	0.628762376613887	0.999856696914365	0.0	1.0	0.0	56.0	24.0	68.0	0.0	0.0
LOC642513	4.71568400354815	1	1	0.0	42.0	0.0	0.0	0.0	0.0	0.0	0.0
CIT	-0.70761617623914	0.742662303583672	0.999856696914365	181.0	207.0	23.0	0.0	260.0	152.0	0.0	0.0
SLC9B1P3	-4.68621436639293	0.169076074593543	1	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0
SLC9B1P2	-0.922274141567747	1	1	56.0	91.0	45.0	145.0	0.0	333.0	0.0	46.0
SLC9B1P5	5.27702775530589	1	1	0.0	0.0	0.0	43.0	0.0	0.0	0.0	0.0
SLC9B1P4	3.17453686001152	0.352623698445224	1	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0
PLIN4	-1.1906372402189	0.629464128255311	0.999856696914365	0.0	321.0	0.0	0.0	0.0	91.0	135.0	86.0
PLIN3	-0.0537133877169572	0.954478384345025	0.999856696914365	523.0	666.0	238.0	955.0	289.0	435.0	180.0	715.0
PLIN2	-0.455442667744824	0.656768346393252	0.999856696914365	331.0	238.0	158.0	587.0	770.0	142.0	216.0	151.0
PLIN1	-2.57549187734074	0.3505276360954	0.999856696914365	0.0	169.0	0.0	0.0	0.0	0.0	307.0	119.0
RCCD1	0.19843029945065	0.929002883701123	0.999856696914365	0.0	33.0	120.0	76.0	0.0	20.0	0.0	152.0
MOCS1	-1.30450579007324	0.373647981679875	0.999856696914365	126.0	159.0	0.0	75.0	377.0	51.0	79.0	50.0
PLIN5	-2.15380788140764	0.403836222212644	0.999856696914365	0.0	0.0	27.0	37.0	253.0	0.0	0.0	10.0
DCAF12L2	4.62124940855284	1	1	0.0	0.0	0.0	45.0	1.0	0.0	0.0	0.0
DCAF12L1	4.02150769795882	0.23705053913311	1	0.0	0.0	0.0	18.0	0.0	0.0	0.0	0.0
RP11-1072A3.2	-0.646889089079753	0.614499373725527	0.999856696914365	145.0	899.0	655.0	37.0	29.0	605.0	354.0	801.0
TRBV12-2	-6.66257847295213	1	1	0.0	0.0	1.0	0.0	0.0	0.0	0.0	100.0
TRBV12-3	2.01576986808314	1	1	0.0	162.0	0.0	0.0	0.0	2.0	0.0	18.0
RASSF10	-23.5114315205708	2.17148255070421e-17	5.93981637110608e-14	0.0	0.0	0.0	0.0	487.0	0.0	0.0	37.0
MINOS1	-0.32580630894269	0.920328830919271	1	0.0	0.0	0.0	23.0	0.0	17.0	0.0	0.0
RRP36	0.0778733569548045	0.963873438959944	0.999856696914365	314.0	373.0	16.0	215.0	0.0	1.0	305.0	180.0
CKB	-0.275053456336059	0.792631839066278	0.999856696914365	10221.0	11569.0	8811.0	620.0	7630.0	6908.0	4511.0	6911.0
PAIP2	0.506526398454838	0.753037779918981	0.999856696914365	54.0	219.0	58.0	846.0	0.0	108.0	327.0	34.0
ZIM2	-5.71781613173975	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29.0
PAIP1	0.428508322935924	0.803471051961314	0.999856696914365	65.0	451.0	14.0	161.0	0.0	1.0	73.0	213.0
ZIM3	-0.606290794416859	1	1	0.0	1.0	0.0	25.0	0.0	0.0	0.0	29.0
BCHE	-6.14459358498714	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	39.0
HIPK4	-1.39609001211077	0.630533612652813	0.999856696914365	0.0	0.0	83.0	0.0	0.0	144.0	0.0	55.0
CKM	-1.70523271200524	1	1	0.0	0.0	0.0	49.0	0.0	94.0	0.0	0.0
MCF2	2.74219044687825	1	1	0.0	0.0	0.0	93.0	0.0	0.0	8.0	0.0
