GeneID	GeneType	HAPI-19b-1	HAPI-19b-2	HAPI-19b-3	HAPI-NC-1	HAPI-NC-2	HAPI-NC-3
LOC365238	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Ankrd6	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC103690992	lncRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC103690991	lncRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC100360087	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Agt	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC102553038	lncRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC102553037	lncRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC100360082	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC102555699	lncRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC100360083	ncRNA	0.0	0.0	0.0	0.0	0.0	0.0
Cyp21a1	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Gemin2	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC102553034	lncRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC102555697	lncRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC102555695	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC103690989	lncRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC102553036	lncRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC103690988	lncRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC102553035	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Plp2	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Plp1	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Ripply2	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Ripply3	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Ripply1	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC102553085	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Ahr	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC102553083	lncRNA	0.0	0.0	0.0	0.0	0.0	0.0
Fam58b	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC102553088	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Pls3	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Pls1	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Hist1h3a	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC102553090	lncRNA	0.0	0.0	0.0	0.0	0.0	0.0
Nfix	mRNA	57.44644942067491	64.06942419290033	48.29265266516656	83.80506387505511	59.45964619488886	69.81292044405649
LOC100362606	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Ak1	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC102553096	lncRNA	0.0	0.0	0.0	0.0	0.0	0.0
Cfl1	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Ak3	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Aip	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Ak2	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Cfl2	mRNA	732.2074500114595	300.99623597366093	288.7531001752568	983.1221174098353	937.9586051834665	874.4894872182726
LOC102553098	ncRNA	0.0	0.0	0.0	0.0	0.0	0.0
Ak5	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Ak4	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC102553092	lncRNA	0.0	0.0	0.0	0.0	0.0	0.0
Ak7	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Ak6	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Ak8	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC102553093	lncRNA	0.0	0.0	0.0	0.0	0.0	0.0
MGC116121	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Fam57a	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Fam57b	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC102553099	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Olr353-ps	ncRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC100362615	ncRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC100362611	ncRNA	0.0	0.0	0.0	0.0	0.0	0.0
Hist1h1t	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC102553063	lncRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC102553062	ncRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC100362610	ncRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC102553065	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC102553064	lncRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC102553061	lncRNA	0.0	0.0	0.0	0.0	0.0	0.0
Hist1h1b	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Hist1h1a	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC102553066	lncRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC102553069	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Hist1h1d	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Angel2	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Angel1	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Vsig10	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC100362608	ncRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC100362627	ncRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC100362626	ncRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC100362629	ncRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC100362622	ncRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC100362624	ncRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC102553073	lncRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC102553076	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC100362620	ncRNA	0.0	0.0	0.0	0.0	0.0	0.0
Fam55b	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC102553070	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC102553072	lncRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC102553078	ncRNA	0.0	0.0	0.0	0.0	0.0	0.0
Alb	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC100362619	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Pdlim3	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Pdlim2	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC691419	ncRNA	44.00232356909746	20.93880799826032	14.694268166651902	32.012764470919336	9.402709520505725	12.520901558334712
LOC100362637	ncRNA	0.0	0.0	0.0	0.0	0.0	0.0
Alk	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Pdlim1	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC691418	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC691415	ncRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC100362636	ncRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC691414	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC100362631	ncRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC367801	ncRNA	0.0	0.0	0.0	0.0	0.0	0.0
Pdlim7	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Pcdhac1	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Pcdhac2	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Pdlim5	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Pdlim4	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Snrpg-ps1	ncRNA	0.0	0.0	0.0	0.0	0.0	0.0
Amh	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Rrp7a	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Amn	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC100362645	ncRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC691404	ncRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC100362644	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC100362647	ncRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC100362640	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Amt	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Pmfbp1	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Fam53a	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Fam53b	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Osbp2	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Fam53c	mRNA	13.395125942313623	3.187081356944507	6.461301327956471	32.48427030421195	24.33005755346673	12.705317937876078
Ang	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Pltp	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC100362656	ncRNA	0.0	0.0	0.0	0.0	0.0	0.0
Osbpl1a	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC367821	ncRNA	0.0	0.0	0.0	0.0	0.0	0.0
Nfs1	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC103689919	ncRNA	0.0	0.0	0.0	0.0	0.0	0.0
C1d	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Uba2-ps1	miscRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC654482	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC100362667	ncRNA	0.0	0.0	0.0	0.0	0.0	0.0
C1s	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
C1r	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC100360006	ncRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC100360007	ncRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC367812	ncRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC367811	ncRNA	0.0	0.0	0.0	0.0	0.0	0.0
Dpagt1	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC103689929	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC103690907	lncRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC103690906	lncRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC103689928	ncRNA	0.0	0.0	0.0	0.0	0.0	0.0
Itih4	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Itih3	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC103690904	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Itih2	miscRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC103689925	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC103689924	ncRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC103690902	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Apc	mRNA	0.0	0.7766320885674589	0.7266914892949238	1.1873713218982604	1.5693828751711145	0.9288144701269488
LOC103689927	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC103689926	miscRNA	157.8904122090501	55.24502755251832	56.86180256157505	195.2024412798116	170.34924973410713	127.73607741358346
LOC103690900	ncRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC103689920	lncRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC103689923	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC103689922	mRNA	0.0	0.0	1.238956330444273	4.048764124872792	1.7837893858466658	0.0
Hist1h4a	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Itih1	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Hist1h4b	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Enox1	mRNA	0.0	7.130306885984068	0.0	3.63377633475836	3.2019112284968765	2.8425008914082794
LOC103690908	ncRNA	0.0	0.0	0.0	0.0	0.0	0.0
App	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Enox2	mRNA	4.190545038337474	0.0	0.7774462240874394	10.162412681565032	0.0	0.0
LOC499607	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Abcb10	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC691336	ncRNA	0.0	0.0	0.0	0.0	0.0	0.0
Fnip1	mRNA	0.8916260302159222	1.414287908654425	0.9925075866949091	5.405664176010502	0.9526429382617643	0.0
LOC499602	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Fnip2	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Nfu1	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Cyp1b1	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Gsc2	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Gsap	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Aqr	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC691328	ncRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC691326	ncRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC691325	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC691321	ncRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC691320	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
C4b	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
C4a	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Tram1l1	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Arc	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Cyp1a1	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Cyp1a2	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC691319	ncRNA	0.0	0.0	0.0	0.0	0.0	0.0
Hnrnpr	mRNA	646.8341564657327	212.8778813156466	225.31211188866246	610.9102553200439	566.5132486104699	644.8264302542378
Pcdhb17	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Arx	mRNA	6.341178886453054	1.6763853009004746	3.1371738275469663	0.0	2.258375552723302	8.019503432347468
Hnrnpu	mRNA	2600.2608487158536	1572.738469070306	1157.3560112339405	1967.695879881873	2245.8704176874217	2242.996209069943
Pcdhb19	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC691313	ncRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC691311	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Pcdhb12	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Pcdhb14	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Gse1	mRNA	0.0	1.8047368619444504	0.8443424739318786	1.6555273661675651	0.4862573784111091	0.8633512505193921
Asl	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Pcdhb10	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Pcdhb11	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC691309	miscRNA	0.0	0.0	0.0	0.0	0.0	0.0
Cftr	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC691308	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Hnrnpc	mRNA	12.06443120477678	2.73378213342537	3.197486041317132	14.62861364686983	16.572908566887786	17.98209271279289
Hnrnpf	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Atm	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Paics	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Hnrnpk	mRNA	2711.5176799622964	1446.7998067910544	1074.4055867484026	2354.824100911753	2419.1467749569597	2128.394536112657
Pcdhb20	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Hnrnpl	mRNA	2837.7094673134284	2010.1436341039123	1367.3283479871777	1880.107723905554	2477.0278104540726	2191.913996271201
Atr	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Pcdhb21	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Hnrnpm	mRNA	3379.005145195539	1478.7392721932256	1247.3427676990852	2903.7458590524957	3093.6993441446257	2739.8612969461346
Pcdhb22	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Glt1d1	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC499643	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Rsf1	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Olr389-ps	ncRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC499644	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Gsg1	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Gsg2	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Auh	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Colca2	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Tyk2	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC691368	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC691367	ncRNA	0.0	0.0	0.0	0.0	0.0	0.0
Glycam1	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
C8b	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
C8a	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC691363	ncRNA	0.0	0.0	0.0	0.0	0.0	0.0
C8g	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Nfx1	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC499662	ncRNA	0.0	0.0	0.0	0.0	0.0	0.0
Avp	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Rsl24d1	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Nfyb	mRNA	0.0	3.570261778002183	0.8351698593264443	10.91694898851984	7.214622955651813	8.539721318150391
Deptor	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Nfya	mRNA	0.0	0.0	0.0	0.0	3.4729533753786663	3.083118912690019
Nfyc	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC691354	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC691352	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Lmcd1	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Abcb1a	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC691350	ncRNA	0.0	0.0	0.0	0.0	0.0	0.0
Abcb1b	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Sec14l1	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Sec14l2	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Sec14l3	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Sec14l4	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Sec14l5	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Emc2	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Emc1	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Sebox	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Emc4	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Tmub1	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Emc3	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Emc6	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Emc8	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Tmub2	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Emc9	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC691344	ncRNA	0.0	0.0	0.0	0.0	0.0	0.0
Rsg1	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC691340	ncRNA	0.0	0.0	0.0	0.0	0.0	0.0
Axl	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Prkcdbp	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Aarsd1	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Abcb11	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC103690880	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC103690888	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC103690887	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC365268	ncRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC103690886	lncRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC103690885	lncRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC103690883	ncRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC103690882	lncRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC102555701	ncRNA	0.0	0.0	0.0	0.0	0.0	0.0
Emcn	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Eme2	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Eme1	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC103690878	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC102555707	lncRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC102555708	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC102555705	lncRNA	0.0	0.0	0.0	0.0	0.0	0.0
Tymp	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC103690890	lncRNA	0.0	0.0	0.0	0.0	0.0	0.0
Rpl26-ps1	ncRNA	0.0	0.0	0.0	0.0	0.0	0.0
Tyms	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Rpl26-ps3	miscRNA	0.0	0.0	0.0	0.0	0.0	0.0
Rpl26-ps2	ncRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC365255	ncRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC103690899	ncRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC365256	ncRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC103690898	ncRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC103690897	ncRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC103690896	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC103690895	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC103690894	lncRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC103690893	lncRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC103690892	lncRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC102555712	lncRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC365260	ncRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC102555711	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC365263	ncRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC103690889	ncRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC102555718	lncRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC102555714	lncRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC102555715	lncRNA	0.0	0.0	0.0	0.0	0.0	0.0
Rsl1	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Rab5al1	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC691399	ncRNA	0.0	0.0	0.0	0.0	0.0	0.0
Rccd1	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Pmf1	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Emg1	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Tom1l2	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Tom1l1	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Nsfl1c	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Pmch	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC691387	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC691392	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC365286	ncRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC365287	miscRNA	0.0	0.0	0.0	0.0	0.0	0.0
Tvp23b	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Tvp23a	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Zap70	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Aqp11	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Sdf2l1	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Lingo4	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC102555745	lncRNA	0.0	0.0	0.0	0.0	0.0	0.0
Cdadc1	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Lingo3	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Lingo2	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC102555743	lncRNA	0.0	0.0	0.0	0.0	0.0	0.0
Lingo1	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC102555749	lncRNA	0.0	0.0	0.0	0.0	0.0	0.0
Umodl	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC102555747	ncRNA	0.0	0.0	0.0	0.0	0.0	0.0
Pmel	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC102555756	lncRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC102555754	lncRNA	0.0	0.0	0.0	0.0	0.0	0.0
Enpep	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC102555750	lncRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC102555751	lncRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC102555758	lncRNA	0.0	0.0	0.0	0.0	0.0	0.0
Fundc2	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Fundc1	mRNA	0.0	0.0	2.1785929357965044	0.0	0.0	0.0
Olr1577-ps	ncRNA	0.0	0.0	0.0	0.0	0.0	0.0
Hist3h3	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Hmg20a	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Hmg20b	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Olr1648-ps	ncRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC102555723	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC102555724	lncRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC102555721	lncRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC102555722	ncRNA	0.0	0.0	0.0	0.0	0.0	0.0
Donson	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Tyw1	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC102555729	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC102555727	miscRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC102555725	ncRNA	0.0	0.0	0.0	0.0	0.0	0.0
Oscar	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Bad	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Ctnnbip1	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Bc1	lncRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC102555735	miscRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC102555733	ncRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC102555730	lncRNA	0.0	0.0	0.0	0.0	0.0	0.0
Bax	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Grpcb	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC102555738	ncRNA	0.0	0.0	0.0	0.0	0.0	0.0
Dennd3	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC102555739	lncRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC102555736	ncRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC367728	ncRNA	0.0	0.0	0.0	0.0	0.0	0.0
RGD1564159	ncRNA	0.0	0.0	0.0	0.0	0.0	0.0
Lman1	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Ptdss1	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC100362798	ncRNA	0.0	0.0	0.0	0.0	0.0	0.0
Ngdn	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
